t_s,rojo,verde,azul,claro
16.8827,24,69,21,102
16.8961,24,69,21,102
16.9144,24,69,21,102
16.9301,24,69,21,100
16.9488,24,69,21,100
16.9723,24,69,21,99
16.9877,24,69,21,99
17.0051,23,68,20,102
17.0231,23,68,20,102
17.0406,23,68,20,102
17.0619,24,68,20,102
17.0763,24,68,20,102
17.0952,24,66,20,102
17.1151,24,66,22,100
17.1359,25,58,26,102
17.1558,25,58,26,102
17.1736,25,58,26,102
17.1903,26,59,29,102
17.2049,26,59,29,102
17.2205,26,59,29,102
17.2362,26,58,30,102
17.2527,26,58,30,102
17.2699,26,59,26,102
17.2853,26,59,26,102
17.2996,26,59,26,102
17.3157,26,58,26,102
17.3305,26,58,26,102
17.3461,26,58,26,102
17.3622,26,59,28,100
17.3768,26,59,28,100
17.3908,26,59,28,100
17.4062,25,58,28,100
17.4218,25,58,28,100
17.4358,25,58,28,100
17.4505,25,58,26,102
17.4647,25,58,26,102
17.4793,25,58,26,102
17.4933,25,58,30,102
17.5112,25,58,30,102
17.5278,25,58,30,102
17.5417,25,59,28,102
17.5579,25,59,28,102
17.5710,25,59,28,102
17.5849,26,58,26,102
17.5991,26,58,26,102
17.6183,26,58,26,102
17.6318,25,58,28,102
17.6482,25,58,28,102
17.6628,25,58,28,102
17.6780,26,58,30,102
17.6938,26,58,30,102
17.7101,26,58,30,102
17.7231,25,58,28,100
17.7380,25,58,28,100
17.7515,25,58,28,100
17.7718,25,58,28,100
17.7862,25,58,28,100
17.8024,26,59,28,102
17.8176,26,59,28,102
17.8320,26,59,28,102
17.8454,26,59,26,102
17.8624,26,59,26,102
17.8752,26,59,26,102
17.8924,25,58,28,102
17.9085,25,58,28,102
17.9243,25,58,28,102
17.9492,26,58,26,102
17.9730,26,58,26,102
17.9891,26,59,28,102
18.0027,26,59,28,102
18.0253,26,58,28,100
18.0416,26,58,28,100
18.0606,26,58,28,100
18.0796,26,58,28,100
18.0952,26,58,28,100
18.1253,26,58,26,102
18.1515,26,58,26,102
18.1722,26,59,28,102
18.1901,26,59,28,102
18.2129,25,58,30,102
18.2301,25,58,30,102
18.2438,25,58,30,102
18.2602,25,59,28,102
18.2763,25,59,28,102
18.2901,25,59,28,102
18.3038,26,58,26,102
18.3185,26,58,26,102
18.3324,26,58,26,102
18.3473,25,58,29,102
18.3624,25,58,29,102
18.3771,25,58,29,102
18.3912,26,59,30,102
18.4084,26,59,30,102
18.4223,26,59,30,102
18.4360,26,59,30,100
18.4522,26,59,30,100
18.4690,25,59,29,100
18.4820,25,59,29,102
18.4972,25,59,29,102
18.5109,25,58,30,102
18.5268,25,58,30,102
18.5409,25,58,30,102
18.5548,25,58,30,102
18.5694,26,59,30,100
18.5861,26,59,30,100
18.5997,26,59,29,100
18.6183,26,59,29,100
18.6320,26,59,29,100
18.6494,25,58,30,102
18.6632,25,58,30,102
18.6803,25,58,30,102
18.6936,25,58,29,100
18.7101,25,58,29,100
18.7244,25,58,29,100
18.7399,26,59,30,100
18.7531,26,59,30,100
18.7691,26,59,30,100
18.7831,25,59,29,104
18.8021,25,59,29,104
18.8159,25,59,29,104
18.8333,26,58,29,103
18.8456,26,58,29,103
18.8631,26,58,29,103
18.8780,26,59,30,104
18.8922,26,59,30,104
18.9058,26,59,30,104
18.9226,26,59,29,103
18.9381,26,59,29,103
18.9548,26,59,30,103
18.9733,26,59,30,103
18.9894,26,59,30,103
19.0138,25,59,29,104
19.0317,25,59,29,104
19.0486,25,58,29,103
19.0631,25,58,29,103
19.0839,25,58,29,103
19.1008,29,56,26,99
19.1199,29,56,26,99
19.1407,38,33,13,78
19.1610,38,33,13,78
19.1747,39,34,14,78
19.1922,39,34,14,78
19.2099,39,34,14,78
19.2242,39,33,13,78
19.2391,39,33,13,78
19.2529,39,33,13,78
19.2703,39,34,14,78
19.2840,39,34,14,78
19.3025,39,34,14,78
19.3166,39,33,14,78
19.3313,39,33,14,78
19.3475,39,33,14,78
19.3633,38,34,13,78
19.3764,38,34,13,78
19.3910,38,34,13,78
19.4057,38,33,13,78
19.4224,38,33,13,78
19.4361,38,33,13,78
19.4512,39,34,14,79
19.4676,39,34,14,79
19.4827,39,34,14,79
19.4962,39,34,14,79
19.5113,39,34,14,79
19.5239,39,34,14,79
19.5393,38,34,14,79
19.5523,38,34,14,79
19.5692,38,34,14,79
19.5836,39,33,14,79
19.6000,39,33,14,79
19.6149,39,33,14,79
19.6314,38,34,14,78
19.6462,38,34,14,78
19.6624,38,34,14,78
19.6764,39,33,14,78
19.6925,39,33,14,78
19.7086,39,33,14,78
19.7229,39,34,14,78
19.7360,39,34,14,78
19.7526,39,34,14,78
19.7662,38,34,14,79
19.7838,38,34,14,79
19.7972,38,34,14,79
19.8116,39,34,14,78
19.8263,39,34,14,78
19.8421,39,34,14,78
19.8573,38,34,14,79
19.8736,38,34,14,79
19.8876,39,34,14,78
19.9048,39,34,14,78
19.9200,39,34,14,78
19.9377,38,34,14,79
19.9516,38,34,14,79
19.9724,38,34,14,79
19.9931,39,34,14,78
20.0050,39,34,14,78
20.0223,39,33,13,78
20.0386,39,33,13,78
20.0522,39,33,13,78
20.0751,39,33,14,78
20.0938,39,33,14,78
20.1107,39,33,14,78
20.1409,39,33,14,78
20.1598,39,34,14,78
20.1823,39,34,14,78
20.1997,38,34,14,79
20.2176,38,34,14,79
20.2321,38,34,14,79
20.2486,39,34,14,78
20.2630,39,34,14,78
20.2818,39,34,14,78
20.2953,38,34,14,79
20.3120,38,34,14,79
20.3259,38,34,14,79
20.3424,39,34,14,78
20.3582,39,34,14,78
20.3720,39,34,14,78
20.3853,38,34,14,79
20.4042,38,34,14,79
20.4183,38,34,14,79
20.4331,38,34,14,79
20.4478,38,34,14,79
20.4632,38,34,14,79
20.4772,39,33,14,79
20.4912,39,33,14,79
20.5053,38,33,13,78
20.5240,38,33,13,78
20.5378,38,33,13,78
20.5519,38,34,14,78
20.5691,38,34,14,78
20.5841,38,34,14,78
20.5978,39,33,13,78
20.6132,39,33,13,78
20.6279,39,33,13,78
20.6422,39,33,13,78
20.6553,39,33,13,78
20.6719,39,33,13,78
20.6857,38,33,14,79
20.7024,38,33,14,79
20.7163,38,33,14,79
20.7316,39,33,13,79
20.7456,39,33,13,79
20.7622,39,33,13,79
20.7752,38,33,13,78
20.7914,38,33,13,78
20.8052,38,33,13,78
20.8237,39,33,13,78
20.8374,39,33,13,78
20.8514,39,33,13,78
20.8689,39,34,14,79
20.8821,39,34,14,79
20.8952,39,34,14,79
20.9126,39,34,14,79
20.9303,39,34,14,79
20.9504,38,34,14,79
20.9652,38,34,14,79
20.9829,38,34,14,79
20.9973,39,33,14,79
21.0135,39,33,14,79
21.0300,39,33,14,79
21.0429,38,34,14,78
21.0614,38,34,14,78
21.0767,38,34,14,78
21.0927,36,34,14,79
21.1061,36,34,14,79
21.1382,16,74,20,98
21.1541,16,74,20,98
21.1687,16,73,21,99
21.1914,16,73,21,99
21.2094,16,73,21,99
21.2250,16,74,20,98
21.2423,16,74,20,98
21.2562,16,74,20,98
21.2720,16,74,20,98
21.2862,16,74,20,98
21.3012,16,74,20,98
21.3150,16,73,21,99
21.3324,16,73,21,99
21.3456,16,73,21,99
21.3637,15,73,21,99
21.3771,15,73,21,99
21.3907,15,73,21,99
21.4079,15,73,21,98
21.4197,15,73,21,98
21.4392,15,73,20,99
21.4538,15,73,20,99
21.4734,15,73,20,99
21.4871,15,73,20,99
21.5031,15,73,20,99
21.5183,15,73,20,99
21.5321,15,73,20,98
21.5455,15,73,20,98
21.5612,15,73,20,98
21.5750,16,74,20,99
21.5921,16,74,20,99
21.6063,16,74,20,99
21.6234,15,73,20,98
21.6355,15,73,20,98
21.6520,15,73,20,98
21.6680,16,73,21,99
21.6825,16,73,21,99
21.6981,16,73,21,99
21.7124,16,73,20,98
21.7274,16,73,20,98
21.7418,16,73,20,98
21.7556,15,73,21,99
21.7737,15,73,21,99
21.7870,15,73,21,99
21.8010,15,73,20,99
21.8167,15,73,20,99
21.8321,15,73,20,99
21.8455,15,73,20,98
21.8612,15,73,20,98
21.8762,15,73,20,98
21.8927,16,73,21,99
21.9058,16,73,21,99
21.9249,16,73,21,99
21.9503,16,73,20,98
21.9684,16,73,20,98
21.9848,15,73,21,99
22.0002,15,73,21,99
22.0204,15,73,21,99
22.0402,15,73,21,99
22.0554,16,73,21,99
22.0758,16,73,21,99
22.0904,16,73,21,99
22.1053,16,73,20,98
22.1339,16,73,20,98
22.1512,15,73,21,99
22.1728,15,73,21,99
22.1867,15,73,21,99
22.2026,15,73,21,99
22.2190,15,73,21,99
22.2351,15,73,21,99
22.2499,16,73,21,99
22.2664,16,73,21,99
22.2822,16,73,20,98
22.2989,16,73,20,98
22.3126,16,73,20,98
22.3273,16,74,20,98
22.3414,16,74,20,98
22.3609,16,74,20,98
22.3790,15,73,20,99
22.3926,15,73,20,99
22.4099,15,73,20,99
22.4248,15,73,20,98
22.4437,15,73,20,98
22.4581,15,73,20,98
22.4724,15,74,20,99
22.4880,15,74,20,99
22.5026,15,74,20,99
22.5160,15,73,20,98
22.5311,15,73,20,98
22.5434,15,73,20,98
22.5598,16,74,20,98
22.5733,16,74,20,98
22.5890,16,74,20,98
22.6040,16,74,20,99
22.6221,16,74,20,99
22.6357,15,74,20,99
22.6511,15,74,20,99
22.6661,15,74,20,99
22.6820,16,74,21,98
22.6958,16,74,21,98
22.7117,16,74,21,98
22.7259,16,74,20,98
22.7431,16,74,20,98
22.7572,16,74,20,98
22.7722,15,73,20,99
22.7860,15,73,20,99
22.8027,15,73,20,99
22.8159,15,73,20,98
22.8315,15,73,20,98
22.8461,15,73,20,98
22.8644,15,74,20,99
22.8772,15,74,20,99
22.8920,15,74,20,99
22.9085,15,73,20,98
22.9291,15,73,20,98
22.9506,16,74,20,99
22.9646,16,74,20,99
22.9824,16,74,20,99
22.9968,16,74,21,99
23.0138,16,74,21,99
23.0310,16,74,21,99
23.0456,15,73,21,99
23.0602,15,73,21,99
23.0781,15,73,21,99
23.0918,16,73,21,99
23.1100,16,73,21,99
23.1366,14,44,46,95
23.1535,14,44,46,95
23.1729,14,38,52,95
23.1930,14,38,52,95
23.2100,14,38,52,95
23.2300,14,39,51,95
23.2430,14,39,51,95
23.2601,13,38,51,97
23.2741,13,38,51,97
23.2921,13,38,51,97
23.3052,13,38,51,97
23.3220,13,38,51,97
23.3364,13,38,51,97
23.3540,13,38,51,95
23.3689,13,38,51,95
23.3831,13,38,51,95
23.3980,14,39,52,95
23.4122,14,39,52,95
23.4275,14,39,52,95
23.4417,13,39,51,97
23.4560,13,39,51,97
23.4721,13,39,51,97
23.4865,14,39,52,97
23.5018,14,39,52,97
23.5139,14,39,52,97
23.5279,13,38,52,97
23.5428,13,38,52,97
23.5580,13,38,52,97
23.5739,13,38,52,95
23.5877,13,38,52,95
23.6027,13,38,52,95
23.6199,14,39,51,97
23.6355,14,39,51,97
23.6498,14,39,51,97
23.6661,13,40,51,95
23.6812,13,40,51,95
23.6975,13,40,51,95
23.7099,13,40,52,98
23.7234,13,40,52,98
23.7386,13,40,52,98
23.7524,13,38,52,97
23.7690,13,38,52,97
23.7827,13,38,52,97
23.7961,13,40,51,95
23.8116,13,40,51,95
23.8271,13,40,51,95
23.8434,14,40,51,99
23.8578,14,40,51,99
23.8722,14,40,51,99
23.8862,13,38,52,95
23.9020,13,38,52,95
23.9206,14,41,51,95
23.9443,14,41,51,95
23.9600,14,41,51,95
23.9759,14,41,51,97
23.9913,14,41,51,97
24.0087,14,41,51,97
24.0264,13,38,51,97
24.0399,13,38,51,97
24.0548,13,38,51,97
24.0798,13,38,51,97
24.0946,13,38,51,97
24.1161,13,38,51,97
24.1354,13,38,51,97
24.1520,13,38,51,97
24.1690,13,38,51,97
24.1893,13,38,51,97
24.2051,13,38,51,97
24.2220,13,38,51,97
24.2356,13,38,51,97
24.2522,13,38,51,97
24.2667,13,38,51,97
24.2820,13,38,51,95
24.2967,13,38,51,95
24.3119,13,38,51,95
24.3281,14,39,52,95
24.3418,14,39,52,95
24.3555,14,39,52,95
24.3708,13,39,51,97
24.3856,13,39,51,97
24.4033,13,39,51,97
24.4179,14,39,52,95
24.4320,14,39,52,95
24.4454,14,39,52,95
24.4619,13,39,51,97
24.4753,13,39,51,97
24.4908,13,39,51,97
24.5054,14,39,52,95
24.5231,14,39,52,95
24.5366,14,39,52,95
24.5522,14,39,52,95
24.5660,14,39,52,95
24.5822,14,39,52,95
24.5943,13,38,52,95
24.6139,13,38,52,95
24.6256,13,38,52,95
24.6435,13,38,52,97
24.6580,13,38,52,97
24.6720,13,38,52,97
24.6858,14,39,52,97
24.7027,14,39,52,97
24.7176,14,39,52,97
24.7321,13,38,51,97
24.7452,13,38,51,97
24.7618,13,38,51,97
24.7750,13,38,51,97
24.7909,13,38,51,97
24.8051,13,38,51,97
24.8228,13,38,51,97
24.8362,13,38,51,97
24.8523,13,38,51,97
24.8674,13,38,51,97
24.8824,13,38,51,97
24.8961,13,38,51,97
24.9133,13,38,51,97
24.9302,13,38,51,97
24.9484,13,38,51,95
24.9627,13,38,51,95
24.9793,13,38,51,95
24.9926,14,39,52,95
25.0082,14,39,52,95
25.0232,14,39,52,95
25.0409,13,39,51,97
25.0554,13,39,51,97
25.0733,13,39,51,97
25.0891,14,39,52,97
25.1042,14,39,52,97
25.1327,25,50,28,95
25.1474,25,50,28,95
25.1629,25,50,28,95
25.1779,30,55,18,93
25.1912,30,55,18,93
25.2084,31,56,17,93
25.2231,31,56,17,93
25.2403,31,56,17,93
25.2534,30,56,18,94
25.2716,30,56,18,94
25.2849,30,56,18,94
25.3028,31,55,19,93
25.3171,31,55,19,93
25.3321,31,55,19,93
25.3457,31,56,19,94
25.3627,31,56,19,94
25.3758,31,56,19,94
25.3933,30,55,15,93
25.4093,30,55,15,93
25.4252,30,55,15,93
25.4394,31,55,15,94
25.4532,31,55,15,94
25.4694,31,55,15,94
25.4834,30,56,19,93
25.4970,30,56,19,93
25.5121,30,56,19,93
25.5256,30,55,19,93
25.5421,30,55,19,93
25.5572,30,55,19,93
25.5720,30,55,18,94
25.5868,30,55,18,94
25.6023,30,55,18,94
25.6173,31,56,17,93
25.6319,31,56,17,93
25.6453,31,56,17,93
25.6618,31,55,17,93
25.6755,31,55,17,93
25.6940,31,55,17,93
25.7079,31,55,15,94
25.7217,31,55,15,94
25.7381,31,55,15,94
25.7519,30,56,17,94
25.7682,30,56,17,94
25.7829,30,56,17,94
25.7996,30,56,17,94
25.8132,30,56,17,94
25.8282,30,56,17,94
25.8416,30,56,15,94
25.8622,30,56,15,94
25.8752,30,56,17,93
25.8941,30,56,17,93
25.9084,30,56,17,93
25.9252,30,55,15,94
25.9493,30,55,15,94
25.9712,30,56,17,93
25.9932,30,56,17,93
26.0135,30,55,15,94
26.0280,30,55,15,94
26.0433,30,55,15,94
26.0603,30,56,17,93
26.0784,30,56,17,93
26.0906,30,56,17,93
26.1158,31,55,15,93
26.1383,31,55,15,93
26.1523,31,55,15,93
26.1736,31,55,15,93
26.1915,30,55,17,93
26.2083,30,55,17,93
26.2227,30,55,17,93
26.2393,30,56,18,97
26.2538,30,56,18,97
26.2737,30,55,15,93
26.2876,30,55,15,93
26.3023,30,55,15,93
26.3168,31,55,18,94
26.3319,31,55,18,94
26.3449,31,55,18,94
26.3611,31,55,18,94
26.3736,30,56,15,93
26.3936,30,56,15,93
26.4080,30,56,17,94
26.4224,30,56,17,94
26.4360,30,56,17,94
26.4490,30,56,17,94
26.4622,31,56,17,93
26.4753,31,56,17,93
26.4934,30,56,19,93
26.5092,30,56,19,93
26.5234,30,56,19,93
26.5372,30,56,19,93
26.5512,30,55,19,93
26.5659,30,55,19,93
26.5820,30,55,19,93
26.5959,30,56,19,93
26.6146,30,56,19,93
26.6289,31,56,18,94
26.6426,31,56,18,94
26.6593,31,56,18,94
26.6735,30,55,15,94
26.6898,30,55,15,94
26.7032,30,55,15,94
26.7177,30,56,19,94
26.7332,30,56,19,94
26.7448,30,56,19,94
26.7619,31,56,19,93
26.7771,31,56,19,93
26.7915,31,56,19,93
26.8057,31,55,19,93
26.8218,31,55,19,93
26.8348,31,55,19,93
26.8513,31,56,17,93
26.8672,31,56,17,93
26.8811,31,56,17,93
26.8958,31,55,18,93
26.9100,31,55,18,93
26.9300,31,55,18,93
26.9488,31,55,17,93
26.9684,31,55,17,93
26.9862,31,55,19,95
27.0010,31,55,19,95
27.0172,31,55,19,95
27.0306,30,56,15,94
27.0471,30,56,15,94
27.0637,30,56,15,94
27.0812,30,56,15,94
27.0941,30,56,15,94
27.1172,33,50,15,90
27.1403,33,50,15,90
27.1555,33,50,15,90
27.1718,34,44,15,86
27.1910,34,44,15,86
27.2082,34,44,15,85
27.2240,34,44,15,85
27.2428,34,44,15,85
27.2592,36,43,15,86
27.2736,36,43,15,86
27.2893,36,43,15,86
27.3042,35,44,17,85
27.3217,35,44,17,85
27.3358,33,43,17,85
27.3508,33,43,17,85
27.3631,33,43,17,85
27.3787,33,43,17,85
27.3919,35,43,15,85
27.4130,35,43,15,85
27.4277,36,44,17,85
27.4417,36,44,17,85
27.4551,36,44,17,85
27.4712,35,44,15,85
27.4851,35,44,15,85
27.5018,35,44,15,85
27.5151,33,43,17,85
27.5322,33,43,17,85
27.5463,33,43,17,85
27.5618,33,44,15,85
27.5764,33,44,15,85
27.5907,33,44,15,85
27.6104,35,44,17,85
27.6249,35,44,17,85
27.6386,35,44,17,85
27.6535,35,44,15,85
27.6688,35,44,15,85
27.6823,35,44,15,85
27.6964,33,43,17,86
27.7098,33,43,17,86
27.7284,33,43,17,86
27.7424,36,43,17,85
27.7591,36,43,17,85
27.7723,36,43,17,85
27.7888,36,44,15,86
27.8038,36,44,15,86
27.8221,36,44,15,86
27.8360,36,44,17,85
27.8521,36,44,17,85
27.8692,34,44,15,86
27.8833,34,44,15,86
27.8971,34,44,15,86
27.9141,33,44,15,85
27.9299,33,44,15,85
27.9482,33,44,15,85
27.9721,36,44,15,86
27.9859,36,44,15,86
28.0021,34,43,17,85
28.0168,34,43,17,85
28.0330,34,43,17,85
28.0459,33,43,17,86
28.0649,33,43,17,86
28.0797,33,43,17,86
28.0982,36,43,17,85
28.1142,36,43,17,85
28.1348,36,43,17,86
28.1508,36,43,17,86
28.1703,36,43,17,86
28.1898,35,43,17,85
28.2140,35,43,17,85
28.2294,35,43,17,86
28.2432,35,43,17,86
28.2599,35,43,17,86
28.2760,33,44,15,85
28.2883,33,44,15,85
28.3042,33,44,15,85
28.3192,33,44,15,85
28.3348,33,44,15,85
28.3481,33,44,15,85
28.3618,33,43,15,85
28.3759,33,43,15,85
28.3908,33,43,15,85
28.4030,34,44,17,85
28.4218,34,44,17,85
28.4358,34,44,17,85
28.4522,33,44,14,86
28.4668,33,44,14,86
28.4818,33,44,14,86
28.4966,34,44,14,86
28.5113,34,44,14,86
28.5256,34,44,14,86
28.5421,34,44,13,86
28.5552,34,44,13,86
28.5719,34,44,13,86
28.5847,33,43,17,86
28.6033,33,43,17,86
28.6190,33,43,17,86
28.6332,34,43,14,85
28.6478,34,43,14,85
28.6622,34,43,14,85
28.6751,33,43,13,85
28.6931,33,43,13,85
28.7053,33,43,13,85
28.7201,34,44,13,85
28.7340,34,44,13,85
28.7476,34,44,13,85
28.7646,34,44,13,85
28.7779,34,44,13,85
28.7939,34,44,13,85
28.8092,34,43,13,85
28.8238,34,43,13,85
28.8365,34,43,13,85
28.8519,33,44,14,86
28.8662,33,44,14,86
28.8813,33,44,14,86
28.8951,33,44,13,83
28.9152,33,44,13,83
28.9291,33,44,13,83
28.9489,33,43,13,83
28.9697,33,43,13,83
28.9848,34,44,14,84
29.0022,34,44,14,84
29.0189,34,43,14,84
29.0363,34,43,14,84
29.0503,34,43,14,84
29.0726,33,44,13,83
29.0877,33,44,13,83
29.1029,33,44,13,83
29.1257,29,49,23,92
29.1490,14,66,41,112
29.1726,14,66,41,112
29.1868,14,66,41,112
29.2045,13,65,41,112
29.2204,13,65,41,112
29.2353,13,65,41,112
29.2502,14,65,42,112
29.2678,14,65,42,112
29.2814,14,65,42,112
29.2970,13,65,43,112
29.3110,13,65,43,112
29.3284,13,65,43,112
29.3411,13,65,40,108
29.3606,13,65,40,108
29.3736,13,65,40,108
29.3872,14,65,41,112
29.4034,14,65,41,112
29.4207,13,65,41,109
29.4360,13,65,41,109
29.4493,13,65,41,109
29.4660,13,65,43,112
29.4809,13,65,43,112
29.4961,13,65,43,112
29.5094,13,66,40,109
29.5267,13,66,40,109
29.5407,13,66,40,109
29.5531,13,66,40,109
29.5667,14,65,41,108
29.5813,14,65,41,108
29.5957,13,66,41,108
29.6123,13,66,40,108
29.6272,13,66,40,108
29.6413,13,66,40,108
29.6602,13,65,41,109
29.6741,13,65,41,109
29.6881,13,66,40,109
29.7032,13,66,40,109
29.7169,13,66,40,109
29.7316,14,65,41,108
29.7461,14,65,41,108
29.7609,14,65,41,108
29.7746,13,66,40,108
29.7917,13,66,40,108
29.8053,13,66,40,108
29.8208,13,65,41,109
29.8343,13,65,41,109
29.8528,13,65,41,109
29.8660,13,66,40,109
29.8832,13,66,40,109
29.8970,13,66,40,109
29.9123,14,65,41,108
29.9268,14,65,41,108
29.9476,14,66,41,108
29.9697,14,66,41,109
29.9842,14,66,41,109
30.0007,14,66,41,109
30.0221,14,66,41,109
30.0393,14,66,41,109
30.0616,14,65,41,108
30.0818,14,65,41,108
30.0982,13,65,41,108
30.1208,13,65,41,108
30.1384,13,66,43,109
30.1531,13,66,43,109
30.1683,13,66,43,109
30.1834,14,65,40,108
30.1995,14,65,40,108
30.2141,14,65,40,108
30.2290,13,66,43,109
30.2454,13,66,43,109
30.2592,13,66,43,109
30.2750,14,65,40,108
30.2887,14,65,40,108
30.3053,13,65,40,108
30.3212,13,65,41,108
30.3361,13,65,41,108
30.3491,13,65,41,108
30.3644,13,66,41,109
30.3799,13,66,41,109
30.3937,13,66,41,109
30.4081,13,66,40,108
30.4241,13,66,40,108
30.4380,13,66,40,108
30.4529,14,65,41,109
30.4659,14,65,41,109
30.4807,14,65,41,109
30.4973,13,66,40,108
30.5124,13,66,40,108
30.5265,13,66,40,108
30.5404,13,65,43,109
30.5541,13,65,43,109
30.5722,13,65,43,109
30.5862,14,66,41,109
30.6013,14,66,41,109
30.6149,14,66,41,108
30.6322,14,66,41,108
30.6458,14,66,41,108
30.6613,14,66,41,108
30.6759,14,66,40,109
30.6921,14,66,40,109
30.7054,13,66,43,109
30.7220,13,66,43,109
30.7359,13,66,43,109
30.7520,13,66,41,108
30.7657,13,66,41,108
30.7809,13,66,41,108
30.7946,14,65,41,108
30.8121,14,65,41,108
30.8256,14,65,41,108
30.8422,13,66,40,108
30.8555,13,66,40,108
30.8719,13,66,40,108
30.8860,13,65,41,109
30.9022,13,65,41,109
30.9201,13,65,41,109
30.9383,13,66,40,109
30.9534,13,66,40,109
30.9731,14,65,41,108
30.9894,14,65,41,108
31.0032,14,65,41,108
31.0214,13,66,42,108
31.0404,13,66,42,108
31.0596,13,66,42,108
31.0762,14,65,40,108
31.0913,14,65,40,108
31.1130,15,63,40,108
31.1356,15,63,40,108
31.1539,29,36,33,90
31.1683,29,36,33,90
31.1868,29,36,33,90
31.2018,28,35,36,90
31.2208,28,35,36,90
31.2387,29,35,36,90
31.2520,29,36,35,92
31.2703,29,36,35,92
31.2853,29,35,33,92
31.3017,29,35,33,92
31.3154,29,35,33,92
31.3337,29,35,35,92
31.3468,29,35,35,92
31.3615,29,35,35,92
31.3764,29,35,34,90
31.3905,29,35,34,90
31.4054,29,35,34,90
31.4221,28,35,33,92
31.4355,28,35,33,92
31.4518,28,35,33,92
31.4664,29,35,34,90
31.4800,29,35,34,90
31.4951,29,35,34,90
31.5092,29,36,36,93
31.5231,29,36,36,93
31.5392,29,36,36,93
31.5527,28,35,34,90
31.5690,28,35,34,90
31.5829,28,35,34,90
31.6000,29,36,36,94
31.6163,29,36,36,94
31.6320,29,36,36,94
31.6454,29,36,34,92
31.6613,29,36,34,92
31.6751,29,36,34,92
31.6921,28,35,33,92
31.7051,28,35,33,92
31.7214,28,35,33,92
31.7350,29,35,33,90
31.7538,29,35,33,90
31.7676,29,35,33,90
31.7815,28,36,34,92
31.7974,28,36,34,92
31.8119,28,36,34,92
31.8257,28,36,36,90
31.8406,28,36,36,90
31.8548,28,36,36,90
31.8723,29,35,33,90
31.8853,29,35,33,90
31.8984,29,35,33,90
31.9183,28,35,34,90
31.9403,28,35,34,90
31.9551,29,36,35,93
31.9704,29,36,35,93
31.9902,29,36,35,93
32.0047,29,36,34,92
32.0213,29,36,34,92
32.0429,28,36,35,93
32.0610,28,36,35,93
32.0790,28,36,34,92
32.0983,28,36,34,92
32.1161,28,36,34,92
32.1374,28,36,34,90
32.1600,28,36,34,90
32.1721,29,35,35,93
32.1885,29,35,35,93
32.2134,29,35,35,92
32.2293,29,35,35,92
32.2487,29,35,35,92
32.2618,28,36,34,92
32.2798,28,36,34,92
32.2946,28,36,34,92
32.3082,29,36,35,93
32.3230,29,36,35,93
32.3370,29,36,35,93
32.3533,28,35,33,92
32.3667,28,35,33,92
32.3814,28,35,33,92
32.3948,29,35,36,90
32.4112,29,35,36,90
32.4255,29,35,36,90
32.4415,28,35,34,90
32.4545,28,35,34,90
32.4708,28,35,34,90
32.4856,29,35,33,92
32.5032,29,35,33,92
32.5172,29,35,33,92
32.5309,28,35,35,94
32.5455,28,35,35,94
32.5617,28,35,35,94
32.5746,28,36,34,90
32.5913,28,36,34,90
32.6030,28,36,34,90
32.6229,28,35,36,90
32.6364,28,35,36,90
32.6504,28,35,36,90
32.6678,28,36,34,90
32.6816,28,36,34,90
32.6951,28,36,34,90
32.7116,28,35,33,90
32.7252,28,35,33,90
32.7419,28,35,33,90
32.7551,29,35,35,94
32.7736,29,35,35,94
32.7868,29,35,35,94
32.8014,28,36,36,93
32.8152,28,36,36,93
32.8321,28,36,36,93
32.8438,29,36,35,94
32.8616,29,36,35,94
32.8750,29,36,35,94
32.8904,28,35,33,92
32.9052,28,35,33,92
32.9228,29,35,36,93
32.9483,29,35,36,93
32.9712,29,36,36,93
32.9871,29,36,36,93
33.0003,29,36,36,93
33.0242,28,36,34,90
33.0449,28,36,34,90
33.0590,28,35,33,92
33.0770,28,35,33,92
33.0901,28,35,33,92
33.1051,29,35,33,92
33.1318,29,35,33,92
33.1487,23,39,42,95
33.1650,23,39,42,95
33.1788,23,39,42,95
33.1990,23,38,42,97
33.2188,23,38,42,97
33.2327,23,38,42,97
33.2483,23,38,43,95
33.2623,23,38,43,95
33.2783,23,38,43,95
33.2921,23,38,43,97
33.3092,23,38,43,97
33.3250,24,39,42,95
33.3420,24,39,42,95
33.3558,24,39,42,95
33.3718,23,39,42,95
33.3849,23,39,42,95
33.4020,23,39,42,95
33.4157,24,38,42,97
33.4312,24,38,42,97
33.4449,24,38,42,97
33.4620,23,38,43,95
33.4760,23,38,43,95
33.4923,23,38,43,95
33.5081,23,39,43,95
33.5220,23,39,43,95
33.5362,23,39,43,95
33.5518,23,39,43,95
33.5671,23,39,43,95
33.5821,23,39,43,95
33.5958,23,39,42,97
33.6134,23,39,42,97
33.6261,23,39,42,97
33.6421,24,39,42,95
33.6580,24,39,42,95
33.6733,24,39,42,95
33.6871,23,39,42,95
33.7020,23,39,42,95
33.7155,23,39,42,95
33.7313,23,38,43,95
33.7455,23,38,43,95
33.7618,23,38,43,95
33.7754,24,39,42,97
33.7919,24,39,42,97
33.8058,24,39,42,97
33.8217,24,38,43,97
33.8356,24,38,43,97
33.8519,24,38,43,97
33.8682,24,38,42,95
33.8816,24,38,42,95
33.8956,24,38,42,95
33.9149,23,39,43,97
33.9301,23,39,43,97
33.9502,23,39,42,95
