t_s,rojo,verde,azul,claro
33.9844,1,63,17,68
33.9981,1,63,17,68
34.0145,1,64,17,69
34.0268,1,64,17,69
34.0442,1,64,17,69
34.0582,1,64,17,69
34.0728,1,64,17,69
34.0868,1,64,17,69
34.1046,1,63,15,68
34.1186,1,63,15,68
34.1337,1,63,15,68
34.1478,0,64,17,69
34.1652,0,64,17,69
34.1784,0,64,17,69
34.1927,1,63,17,68
34.2096,1,63,17,68
34.2231,1,63,17,68
34.2410,0,64,15,68
34.2543,0,64,15,68
34.2710,1,63,17,68
34.2857,1,63,17,68
34.3017,1,63,17,68
34.3166,1,63,17,68
34.3316,1,63,17,68
34.3480,1,63,17,68
34.3640,1,63,17,68
34.3790,1,63,17,68
34.3945,1,63,17,68
34.4110,1,63,17,68
34.4251,1,63,17,68
34.4444,1,63,17,68
34.4576,1,63,17,68
34.4766,1,63,17,68
34.4903,1,63,17,68
34.5037,1,63,17,68
34.5182,1,63,17,68
34.5328,1,63,17,68
34.5490,1,63,17,68
34.5615,1,63,17,68
34.5832,1,63,17,68
34.6012,1,63,17,68
34.6163,1,63,17,68
34.6347,1,63,17,68
34.6503,1,63,17,68
34.6666,1,63,17,68
34.6820,1,63,17,68
34.6975,1,63,17,68
34.7112,1,63,17,68
34.7254,1,63,17,68
34.7404,1,63,17,68
34.7555,1,63,17,68
34.7690,1,63,17,68
34.7844,1,63,17,68
34.8006,1,63,17,68
34.8177,1,63,17,68
34.8448,1,63,17,68
34.8653,1,63,17,68
34.8818,1,63,17,68
34.8951,1,63,17,68
34.9170,1,63,17,68
34.9333,1,64,15,68
34.9515,1,64,15,68
34.9648,1,64,15,68
34.9846,0,64,15,69
34.9987,0,64,15,69
35.0141,0,64,15,69
35.0275,1,63,17,69
35.0437,1,63,17,69
35.0573,1,63,17,69
35.0745,0,64,15,69
35.0875,0,64,15,69
35.1044,0,64,15,69
35.1184,0,64,17,68
35.1340,0,64,17,68
35.1472,0,64,17,68
35.1635,1,63,17,68
35.1773,1,63,17,68
35.1940,1,63,17,68
35.2071,0,64,15,69
35.2246,0,64,15,69
35.2394,0,64,15,69
35.2540,0,64,15,69
35.2683,0,64,15,69
35.2846,0,64,15,69
35.3002,0,64,15,69
35.3141,0,64,15,69
35.3273,0,64,15,69
35.3443,0,64,15,69
35.3582,0,64,15,69
35.3755,0,64,15,69
35.3892,0,64,15,69
35.4034,0,64,15,69
35.4192,0,64,15,69
35.4338,1,63,15,68
35.4494,1,63,15,68
35.4642,1,63,15,68
35.4781,1,63,15,68
35.4947,1,63,15,68
35.5080,1,63,15,68
35.5255,0,64,15,69
35.5380,0,64,15,69
35.5540,0,64,15,69
35.5684,1,63,15,68
35.5836,1,63,15,68
35.5979,1,63,15,68
35.6138,0,49,34,73
35.6271,0,49,34,73
35.6433,1,15,75,83
35.6607,1,15,75,83
35.6768,1,15,75,83
35.6905,0,16,76,83
35.7059,0,16,76,83
35.7217,0,16,76,83
35.7372,0,16,76,83
35.7521,0,16,76,83
35.7667,0,16,76,83
35.7817,1,15,75,84
35.7965,1,15,75,84
35.8217,1,15,75,83
35.8543,1,15,75,83
35.8705,0,16,76,83
35.8881,0,16,76,83
35.9018,0,16,76,83
35.9193,1,16,76,84
35.9343,1,16,76,84
35.9565,1,15,76,83
35.9738,1,15,76,83
35.9874,1,15,76,83
36.0027,1,16,75,84
36.0177,1,16,75,84
36.0341,1,16,75,84
36.0473,0,16,75,84
36.0646,0,16,75,84
36.0764,0,16,75,84
36.0938,1,15,75,84
36.1084,1,15,75,84
36.1227,1,15,75,84
36.1353,1,15,76,83
36.1539,1,15,76,83
36.1673,1,15,76,83
36.1853,1,16,75,84
36.1997,1,16,75,84
36.2141,1,16,75,84
36.2285,0,16,76,83
36.2438,0,16,76,83
36.2579,0,16,76,83
36.2738,0,16,76,83
36.2863,0,16,76,83
36.3015,0,16,76,83
36.3161,0,16,76,84
36.3315,0,16,76,84
36.3446,0,16,76,84
36.3585,0,16,76,84
36.3738,0,16,76,84
36.3872,0,16,76,84
36.4047,0,16,75,84
36.4182,0,16,75,84
36.4335,0,16,75,84
36.4521,0,16,75,84
36.4658,0,16,75,84
36.4840,0,16,75,83
36.5022,0,16,75,83
36.5220,0,16,75,83
36.5359,0,16,75,84
36.5514,0,16,75,84
36.5681,0,16,75,84
36.5844,0,16,76,84
36.5985,0,16,76,84
36.6126,0,16,76,84
36.6308,0,16,76,83
36.6486,0,16,76,83
36.6646,0,16,76,84
36.6843,0,16,76,84
36.7012,0,16,76,84
36.7153,1,15,75,84
36.7330,1,15,75,84
36.7527,1,15,75,84
36.7668,0,16,76,83
36.7835,0,16,76,83
36.8016,0,16,76,83
36.8208,0,16,76,83
36.8404,0,16,76,84
36.8657,0,16,76,84
36.8842,0,16,75,83
36.9028,0,16,75,83
36.9214,0,16,75,83
36.9358,1,15,75,83
36.9543,1,15,75,83
36.9712,1,15,75,83
36.9847,0,16,76,83
36.9976,0,16,76,83
37.0153,0,16,76,83
37.0289,0,16,76,84
37.0442,0,16,76,84
37.0590,0,16,76,84
37.0740,1,15,75,84
37.0889,1,15,75,84
37.1038,1,15,75,84
37.1192,0,16,76,83
37.1340,0,16,76,83
37.1475,0,16,76,83
37.1627,0,16,76,84
37.1751,0,16,76,84
37.1907,0,16,76,84
37.2053,0,16,75,83
37.2227,0,16,75,83
37.2370,0,16,75,83
37.2540,0,16,75,84
37.2676,0,16,75,84
37.2834,0,16,75,84
37.2975,0,16,76,83
37.3155,0,16,76,83
37.3288,0,16,76,84
37.3442,0,16,76,84
37.3601,0,16,76,84
37.3745,0,16,76,84
37.3873,0,16,76,84
37.4037,0,16,76,84
37.4186,0,16,75,84
37.4365,0,16,75,84
37.4514,0,16,75,84
37.4666,0,16,75,84
37.4828,0,16,75,84
37.4971,0,16,75,84
37.5111,0,16,75,84
37.5268,0,16,75,84
37.5431,0,16,75,84
37.5573,0,16,75,84
37.5817,0,16,75,84
37.5988,3,15,73,84
37.6147,3,15,73,84
37.6286,3,15,73,84
37.6448,31,46,11,78
37.6602,31,46,11,78
37.6743,31,46,11,78
37.6912,30,46,12,79
37.7121,30,46,12,79
37.7331,33,46,12,79
37.7474,33,46,12,79
37.7640,33,46,12,79
37.7836,33,45,12,79
37.7982,33,45,12,79
37.8137,33,45,12,79
37.8387,34,45,11,78
37.8605,34,45,11,78
37.8745,34,45,11,79
37.8961,34,45,11,79
37.9115,30,46,12,79
37.9280,30,46,12,79
37.9426,30,46,12,79
37.9607,34,46,12,78
37.9845,34,46,12,78
37.9985,33,46,11,78
38.0119,33,46,11,78
38.0277,33,46,11,78
38.0417,33,46,11,78
38.0556,33,46,11,78
38.0695,33,46,11,78
38.0845,33,46,11,78
38.0982,33,46,11,78
38.1141,33,46,11,78
38.1272,33,46,11,78
38.1426,33,46,11,78
38.1567,33,46,11,78
38.1739,33,46,11,78
38.1871,33,46,11,78
38.2033,33,46,11,78
38.2173,34,46,12,78
38.2367,34,46,12,78
38.2503,34,46,12,78
38.2644,33,46,11,78
38.2791,33,46,11,78
38.2945,33,46,11,78
38.3082,33,46,11,78
38.3236,33,46,11,78
38.3396,33,46,11,78
38.3553,34,46,12,78
38.3688,34,46,12,78
38.3828,34,46,12,78
38.3996,31,45,12,78
38.4133,31,45,12,78
38.4323,31,45,12,78
38.4466,33,46,12,79
38.4667,33,46,12,79
38.4816,33,45,12,79
38.4953,33,45,12,79
38.5092,33,45,12,79
38.5244,34,46,11,78
38.5402,34,46,11,78
38.5539,34,46,11,78
38.5678,34,46,11,78
38.5835,33,45,11,78
38.5976,33,45,11,78
38.6152,33,45,11,79
38.6290,33,45,11,79
38.6462,33,45,11,79
38.6617,34,46,11,78
38.6756,34,46,11,78
38.6908,34,46,11,78
38.7088,34,46,11,78
38.7242,34,46,11,78
38.7406,34,46,11,78
38.7554,31,45,11,78
38.7738,31,45,11,78
38.7875,31,45,11,78
38.8052,34,45,11,79
38.8238,34,45,11,79
38.8432,33,46,12,79
38.8678,33,46,12,79
38.8846,31,46,11,78
38.9043,31,46,11,78
38.9216,31,46,11,78
38.9375,34,46,11,79
38.9541,34,46,11,79
38.9675,33,45,12,79
38.9847,33,45,12,79
38.9986,33,45,12,79
39.0125,33,45,12,79
39.0262,31,46,11,79
39.0437,31,46,11,79
39.0572,33,46,12,79
39.0738,33,46,12,79
39.0897,33,46,12,79
39.1038,30,45,12,78
39.1184,30,45,12,78
39.1335,30,45,12,78
39.1485,33,45,12,78
39.1636,33,45,12,78
39.1770,33,45,12,78
39.1937,33,46,12,79
39.2071,33,46,12,79
39.2267,33,46,12,79
39.2420,33,45,12,79
39.2581,33,45,12,79
39.2718,33,45,12,79
39.2856,34,45,11,78
39.2985,34,45,11,78
39.3159,34,45,11,78
39.3294,34,45,11,79
39.3460,34,45,11,79
39.3594,34,45,11,79
39.3736,33,46,12,79
39.3895,33,46,12,79
39.4043,33,46,12,79
39.4182,33,45,11,78
39.4356,33,45,11,78
39.4509,33,45,11,78
39.4647,33,46,12,79
39.4780,33,46,12,79
39.4958,33,46,12,79
39.5093,33,46,12,79
39.5253,33,46,12,79
39.5392,33,46,12,79
39.5541,33,46,11,78
39.5691,33,46,11,78
39.5841,33,46,11,78
39.5986,34,45,11,78
39.6146,34,45,11,78
39.6297,31,25,6,56
39.6480,31,25,6,56
39.6617,31,25,6,56
39.6822,31,21,4,50
39.7012,31,21,4,50
39.7146,31,21,4,50
39.7348,31,20,6,50
39.7510,31,20,6,50
39.7667,31,21,4,50
39.7853,31,21,4,50
39.8025,31,21,4,50
39.8226,31,20,6,51
39.8403,31,20,6,51
39.8648,30,21,4,50
39.8823,30,21,4,50
39.8998,30,21,4,50
39.9163,30,21,4,50
39.9293,30,21,4,50
39.9451,31,20,6,50
39.9589,31,20,6,50
39.9725,31,20,6,50
39.9890,31,20,6,51
40.0037,31,20,6,51
40.0175,31,20,6,51
40.0335,30,21,6,51
40.0487,30,21,6,51
40.0638,30,21,6,51
40.0775,31,20,6,50
40.0924,31,20,6,50
40.1074,31,20,6,50
40.1238,30,20,6,51
40.1371,30,20,6,51
40.1537,30,20,6,51
40.1674,31,20,6,50
40.1839,31,20,6,50
40.1975,31,20,6,50
40.2134,31,20,6,50
40.2273,31,20,6,50
40.2461,31,20,6,50
40.2610,30,20,6,51
40.2750,30,20,6,51
40.2898,30,20,6,51
40.3042,30,21,6,51
40.3208,30,21,6,51
40.3355,30,21,6,51
40.3485,30,21,4,50
40.3662,30,21,4,50
40.3815,30,21,4,50
40.3980,30,20,6,50
40.4113,30,20,6,50
40.4247,30,20,6,50
40.4391,30,21,4,50
40.4548,30,21,4,50
40.4671,30,21,4,50
40.4859,31,21,4,50
40.4995,31,21,4,50
40.5125,31,21,4,50
40.5318,30,20,6,50
40.5473,30,20,6,50
40.5639,30,20,6,50
40.5775,31,21,4,50
40.5945,31,21,4,50
40.6082,30,21,4,50
40.6239,30,21,4,50
40.6397,30,21,4,50
40.6540,31,20,6,50
40.6695,31,20,6,50
40.6870,31,20,6,50
40.7023,30,21,6,51
40.7225,30,21,6,51
40.7428,30,21,6,51
40.7614,30,21,6,51
40.7755,30,21,6,51
40.7935,31,20,6,51
40.8111,31,20,6,51
40.8331,31,20,6,53
40.8586,31,20,6,53
40.8756,31,20,6,51
40.8894,31,20,6,51
40.9047,31,20,6,51
40.9249,30,21,4,50
40.9433,30,21,4,50
40.9604,30,21,4,50
40.9743,30,21,6,51
40.9907,30,21,6,51
41.0044,30,21,6,51
41.0205,30,21,4,50
41.0342,30,21,4,50
41.0505,31,20,4,50
41.0653,31,20,6,51
41.0833,31,20,6,51
41.0978,30,21,4,50
41.1136,30,21,4,50
41.1265,30,21,4,50
41.1430,30,21,4,50
41.1597,30,21,4,50
41.1735,30,21,4,50
41.1865,31,20,6,50
41.2038,31,20,6,50
41.2182,31,20,6,50
41.2338,31,20,6,54
41.2481,31,20,6,54
41.2627,31,20,6,54
41.2786,30,21,4,50
41.2935,30,21,4,50
41.3067,30,21,4,50
41.3229,30,21,6,51
41.3389,30,21,6,51
41.3554,30,21,6,51
41.3687,30,21,6,51
41.3843,30,21,6,51
41.3977,30,21,6,51
41.4136,31,21,4,50
41.4266,31,21,4,50
41.4464,31,21,4,50
41.4617,31,20,4,50
41.4760,31,20,4,50
41.4914,31,20,4,50
41.5070,31,21,4,50
41.5224,31,21,4,50
41.5363,31,21,4,50
41.5502,30,20,6,53
41.5642,30,20,6,53
41.5777,30,20,6,53
41.5947,30,21,4,50
41.6090,30,21,4,50
41.6238,30,21,4,50
41.6390,16,51,50,103
41.6551,16,51,50,103
41.6698,16,51,50,103
41.6857,4,76,92,149
41.7030,4,76,92,149
41.7172,4,76,91,148
41.7360,4,76,91,148
41.7564,3,76,92,148
41.7750,3,76,92,148
41.7877,3,76,92,148
41.8040,4,76,91,148
41.8209,4,76,91,148
41.8371,4,76,91,148
41.8543,3,76,91,149
41.8738,3,76,91,149
41.8927,3,76,91,149
41.9074,4,76,92,149
41.9227,4,76,92,149
41.9435,3,76,91,149
41.9607,3,76,91,149
41.9745,3,76,91,149
41.9913,3,76,92,149
42.0056,3,76,92,149
42.0245,3,76,92,149
42.0381,4,76,91,148
42.0539,4,76,91,148
42.0682,3,75,92,148
42.0848,3,75,92,148
42.0983,3,75,92,148
42.1124,3,75,92,148
42.1285,3,76,92,149
42.1435,3,76,92,149
42.1567,3,76,92,149
42.1738,3,76,91,148
42.1893,3,76,91,148
42.2045,4,76,92,148
42.2182,4,76,92,148
42.2335,4,76,92,148
42.2485,4,75,92,149
42.2635,4,75,92,149
42.2768,4,75,92,149
42.2939,3,76,92,148
42.3080,3,76,92,148
42.3241,3,76,92,148
42.3394,4,76,92,149
42.3547,4,76,92,149
42.3690,4,76,92,149
42.3841,3,76,91,149
42.3979,3,76,91,149
42.4124,3,76,91,149
42.4296,4,76,92,149
42.4462,4,76,92,149
42.4593,4,76,92,149
42.4737,3,76,91,149
42.4863,3,76,91,149
42.5040,3,76,91,149
42.5190,3,76,91,149
42.5336,3,76,91,149
42.5491,3,76,91,149
42.5638,4,76,92,149
42.5780,4,76,92,149
42.5937,4,76,92,149
42.6078,3,76,91,149
42.6238,3,76,91,149
42.6395,3,76,91,149
42.6545,3,76,92,149
42.6705,3,76,92,149
42.6864,3,76,92,149
42.7026,4,76,91,148
42.7216,4,76,91,148
42.7364,4,75,89,149
42.7545,4,75,89,149
42.7677,4,75,89,149
42.7852,3,75,92,148
42.8016,3,75,92,148
42.8164,3,75,92,148
42.8316,4,76,92,148
42.8629,4,76,92,148
42.8819,3,76,92,148
42.9003,3,76,92,148
42.9154,4,76,92,149
42.9369,4,76,92,149
42.9502,4,76,92,149
42.9648,3,76,91,149
42.9821,3,76,91,149
42.9962,3,76,91,149
43.0136,4,76,92,149
43.0273,4,76,92,149
43.0423,4,76,92,149
43.0574,3,76,91,149
43.0738,3,76,91,149
43.0873,3,76,91,149
43.1037,3,76,91,149
43.1184,3,76,91,149
43.1344,4,76,91,149
43.1505,4,76,92,149
43.1640,4,76,92,149
43.1763,3,76,91,149
43.1960,3,76,91,149
43.2100,3,76,91,149
43.2244,3,76,91,149
43.2408,3,76,91,149
43.2548,3,76,91,149
43.2694,3,76,92,149
43.2836,3,76,92,149
43.2982,3,76,92,149
43.3157,4,76,91,148
43.3316,4,76,91,148
43.3487,4,76,91,148
43.3623,3,76,92,149
43.3768,3,76,92,149
43.3920,3,76,92,149
43.4061,3,75,91,148
43.4206,3,75,91,148
43.4361,3,75,91,148
43.4500,3,75,92,148
43.4648,3,75,92,148
43.4795,3,75,92,148
43.4947,4,76,92,148
43.5083,4,76,92,148
43.5222,4,76,92,148
43.5397,3,75,88,148
43.5546,3,75,88,148
43.5780,3,76,92,148
43.5935,3,76,92,148
43.6102,3,76,92,148
43.6236,11,61,87,139
43.6397,11,61,87,139
43.6570,11,61,87,139
43.6746,34,18,76,114
43.6956,34,18,76,114
43.7096,33,18,75,114
43.7249,33,18,75,114
43.7406,33,18,75,114
43.7558,33,18,76,113
43.7707,33,18,76,113
43.7864,33,18,76,113
43.8008,33,18,76,114
43.8195,33,18,76,114
43.8335,33,18,76,114
43.8570,34,18,75,114
43.8727,34,18,75,114
43.8928,33,18,75,113
43.9118,33,18,75,113
43.9266,33,18,75,113
43.9455,34,19,75,114
43.9602,34,19,75,114
43.9744,34,19,75,114
43.9868,33,18,75,114
44.0034,33,18,75,114
44.0165,33,18,75,114
44.0350,33,19,76,114
44.0500,33,19,76,114
44.0635,33,19,76,114
44.0775,33,19,75,113
44.0930,33,19,75,113
44.1066,33,18,76,114
44.1235,33,18,76,114
44.1389,33,18,76,114
44.1546,33,18,76,114
44.1662,33,19,76,114
44.1835,33,19,76,114
44.1987,33,18,76,114
44.2146,33,18,76,114
44.2289,33,18,76,114
44.2448,34,18,75,114
44.2581,34,18,75,114
44.2726,34,18,75,114
44.2874,33,18,76,113
44.3040,33,18,76,113
44.3175,33,18,76,113
44.3360,34,19,76,113
44.3497,34,19,76,113
44.3635,34,19,76,113
44.3764,34,18,76,114
44.3925,34,18,76,114
44.4063,34,18,76,114
44.4235,33,18,75,114
44.4394,33,18,75,114
44.4562,33,18,75,114
44.4696,33,18,75,113
44.4854,33,18,75,113
44.4987,33,18,75,113
44.5130,34,18,75,113
44.5284,34,18,75,113
44.5436,34,18,75,113
44.5595,34,19,75,114
44.5791,34,19,75,114
44.5960,33,18,75,113
44.6110,33,18,75,113
44.6245,33,18,75,113
44.6466,34,18,75,113
44.6621,34,18,75,113
44.6754,34,18,75,113
44.6884,34,19,75,114
44.7090,34,19,75,114
44.7248,34,19,75,114
44.7397,33,18,75,114
44.7551,33,18,75,114
44.7731,33,19,75,114
44.7901,33,19,75,114
44.8048,33,19,75,114
44.8240,34,19,76,113
44.8433,34,19,76,113
44.8648,34,18,76,114
44.8787,34,18,76,114
44.8975,34,18,76,114
44.9112,33,18,76,114
44.9294,33,18,76,114
44.9520,34,18,75,114
44.9692,34,18,75,114
44.9847,34,18,75,114
44.9979,33,19,75,114
45.0126,33,19,75,114
45.0280,33,19,75,114
45.0434,34,19,75,114
45.0568,34,19,75,114
45.0723,34,19,75,114
45.0848,34,19,75,114
45.1021,34,19,76,114
45.1153,34,19,76,114
45.1290,34,18,76,114
45.1469,34,18,76,114
45.1584,34,18,76,114
45.1757,33,18,76,114
45.1889,33,18,76,114
45.2031,33,18,76,114
45.2168,33,19,76,114
45.2341,33,19,76,114
45.2477,33,19,76,114
45.2625,34,19,75,113
45.2765,34,19,75,113
45.2944,34,19,75,113
45.3076,34,19,75,114
45.3241,34,19,75,114
45.3380,34,19,75,114
45.3538,34,18,75,114
45.3679,34,18,75,114
45.3837,34,18,75,114
45.3982,34,18,75,113
45.4137,34,18,75,113
45.4267,34,18,75,113
45.4444,34,18,76,114
45.4615,34,18,76,114
45.4826,34,18,76,114
45.4960,33,18,76,114
45.5124,33,18,76,114
45.5276,33,19,76,114
45.5438,33,19,76,114
45.5574,33,19,76,114
45.5789,33,18,76,114
45.5936,33,18,76,114
45.6085,33,18,76,114
45.6225,34,18,75,114
45.6427,34,18,75,114
45.6617,18,15,75,99
45.6749,18,15,75,99
45.6932,18,15,75,99
45.7125,19,16,76,98
45.7288,19,16,76,98
45.7438,19,16,76,98
45.7619,16,16,76,99
45.7792,16,16,76,99
45.7978,15,15,75,99
45.8152,15,15,75,99
45.8384,18,15,75,99
45.8609,18,15,75,99
45.8757,18,15,75,99
45.8898,19,16,76,98
45.9055,19,16,76,98
45.9207,19,16,76,98
45.9386,19,16,76,98
45.9543,19,16,76,98
45.9686,19,16,76,98
45.9840,16,16,76,98
45.9970,16,16,76,98
46.0151,16,16,76,98
46.0284,18,16,76,99
46.0438,18,16,76,99
46.0572,18,16,76,99
46.0735,16,16,76,98
46.0895,16,16,76,98
46.1046,18,15,75,99
46.1181,18,15,75,99
46.1364,18,15,75,99
46.1495,18,15,75,99
46.1657,18,15,75,99
46.1794,18,15,75,99
46.1945,19,15,75,99
46.2107,19,15,75,99
46.2244,19,15,75,99
46.2385,19,15,75,99
46.2533,19,15,75,99
46.2665,19,15,75,99
46.2839,15,15,75,99
46.2968,15,15,75,99
46.3106,15,15,75,99
46.3258,18,15,75,99
46.3395,18,15,75,99
46.3551,18,15,75,99
46.3697,18,15,75,99
46.3858,19,15,75,98
46.4010,19,15,75,98
46.4147,16,16,75,99
46.4293,16,16,75,99
46.4451,16,16,75,99
46.4624,19,15,76,98
46.4767,19,15,76,98
46.4961,19,15,76,98
46.5094,19,16,76,99
46.5240,19,16,76,99
46.5408,19,16,76,99
46.5544,19,15,75,98
46.5677,19,15,75,98
46.5836,19,15,75,98
46.5955,18,16,76,99
46.6154,18,16,76,99
46.6296,18,16,76,99
46.6473,18,15,75,99
46.6632,18,15,75,99
46.6822,18,16,76,98
46.7008,18,16,76,98
46.7168,18,16,76,98
46.7361,18,16,76,98
46.7521,18,16,76,98
46.7712,18,16,75,99
46.7869,18,16,75,99
46.8047,18,16,75,99
46.8192,18,15,75,99
46.8431,18,15,75,99
46.8655,19,15,75,98
46.8816,19,15,75,98
46.8988,19,15,75,98
46.9206,15,15,75,98
46.9332,15,15,75,98
46.9514,19,16,76,98
46.9655,19,16,76,98
46.9853,19,16,76,98
46.9991,19,16,76,98
47.0131,19,16,76,98
47.0275,19,16,76,98
47.0435,15,15,75,99
47.0564,15,15,75,99
47.0725,15,15,75,99
47.0848,18,15,75,99
47.1015,18,15,75,99
47.1148,18,15,75,99
47.1324,19,15,75,98
47.1486,19,15,75,98
47.1635,19,15,75,98
47.1771,19,15,75,98
47.1924,19,15,75,98
47.2062,19,15,75,98
47.2234,15,15,75,99
47.2371,15,15,75,99
47.2524,15,15,75,99
47.2672,18,16,75,99
47.2840,18,16,75,99
47.2975,18,16,75,99
47.3132,19,16,76,99
47.3271,19,16,76,99
47.3433,19,16,76,99
47.3571,19,15,75,98
47.3723,19,15,75,98
47.3863,18,16,76,99
47.4047,18,16,76,99
47.4190,18,16,76,99
47.4343,18,15,75,99
47.4504,18,15,75,99
47.4644,18,15,75,99
47.4782,18,16,76,98
47.4939,18,16,76,98
47.5060,18,16,76,98
47.5232,18,16,76,98
47.5369,18,16,76,98
47.5530,18,16,76,98
47.5691,18,16,75,99
47.5832,18,16,75,99
47.5981,18,16,75,99
47.6140,15,15,75,99
47.6321,15,15,75,99
47.6505,15,15,75,99
47.6657,16,56,26,84
47.6857,16,56,26,84
47.7033,14,63,15,79
47.7193,14,63,15,79
47.7432,13,63,17,79
47.7608,13,63,17,79
47.7761,13,63,17,79
47.7908,14,64,15,78
47.8087,14,64,15,78
47.8305,13,64,17,78
47.8613,13,64,17,78
47.8755,13,63,15,79
47.8922,13,63,15,79
47.9108,13,63,15,79
47.9242,13,63,15,79
47.9407,13,63,15,79
47.9622,13,63,15,79
47.9766,13,63,15,78
47.9922,13,63,15,78
48.0061,13,63,15,78
48.0232,13,63,15,79
48.0377,13,63,15,79
48.0522,13,63,15,79
48.0669,14,64,17,79
48.0837,14,64,17,79
48.0977,13,64,17,79
48.1131,13,64,17,79
48.1275,13,64,17,79
48.1436,13,63,15,79
48.1567,13,63,15,78
48.1721,13,63,15,78
48.1871,13,63,15,79
48.2036,13,63,15,79
48.2173,13,63,15,79
48.2323,14,64,17,79
48.2466,14,64,17,79
48.2649,14,64,17,79
48.2785,14,64,15,78
48.2938,14,64,15,78
48.3086,14,64,15,78
48.3241,13,63,15,78
48.3413,13,63,15,78
48.3553,13,63,15,78
48.3674,14,64,15,78
48.3837,14,64,15,78
48.3973,14,64,15,78
48.4132,13,63,15,78
48.4268,13,63,15,78
48.4438,13,63,15,78
48.4597,13,63,17,78
48.4737,13,63,17,78
48.4901,13,63,17,78
48.5040,14,64,17,79
48.5172,14,64,17,79
48.5336,14,64,17,79
48.5474,14,64,17,81
48.5647,14,64,17,81
48.5777,14,64,17,81
48.5929,14,63,15,78
48.6071,14,63,15,78
48.6233,14,63,15,78
48.6387,13,63,15,79
48.6564,13,63,15,79
48.6709,13,63,15,79
48.6874,13,63,15,78
48.7027,13,63,15,78
48.7188,13,63,15,79
48.7336,13,63,15,79
48.7511,13,63,15,79
48.7726,14,64,17,81
48.7872,14,64,17,81
48.8035,14,64,17,81
48.8183,14,63,15,78
48.8401,14,63,15,78
48.8614,14,64,15,80
48.8771,14,64,15,80
48.8929,14,64,15,80
48.9109,13,64,15,78
48.9260,13,64,15,78
48.9426,14,64,15,81
48.9610,14,64,15,81
48.9823,14,64,15,81
48.9957,14,63,17,78
49.0137,14,63,17,78
49.0258,13,63,15,78
49.0437,13,63,15,78
49.0580,13,63,15,78
49.0727,13,64,15,78
49.0909,13,64,15,78
49.1045,13,64,15,78
49.1193,14,63,17,80
49.1354,14,63,17,80
49.1494,14,63,17,80
49.1655,13,64,15,79
49.1793,13,64,15,79
49.1944,13,64,15,79
49.2093,13,63,15,80
49.2235,13,63,15,80
49.2374,13,63,15,80
49.2522,13,63,17,78
49.2664,13,63,17,78
49.2839,13,63,17,78
49.2970,14,64,17,79
49.3123,14,64,17,79
49.3280,14,64,17,79
49.3435,13,63,17,79
49.3569,13,63,17,79
49.3730,13,63,17,79
49.3866,14,64,15,80
49.4034,14,64,15,80
49.4165,14,64,15,80
49.4332,14,64,15,78
49.4515,14,64,15,78
49.4652,14,64,15,78
49.4817,13,64,15,78
49.4978,13,64,15,78
49.5126,13,64,15,78
49.5262,14,64,15,80
49.5401,14,64,15,80
49.5545,14,64,15,80
49.5827,14,63,15,79
49.5966,14,63,15,79
49.6144,14,64,15,81
49.6266,14,64,15,81
49.6451,14,64,15,81
49.6617,23,71,53,128
49.6798,23,71,53,128
49.7028,34,79,89,177
49.7164,34,79,89,177
49.7357,34,79,89,177
49.7537,34,79,89,177
49.7699,34,79,89,177
49.7837,34,78,89,175
49.8018,34,78,89,175
49.8163,34,78,89,175
49.8399,34,79,88,175
49.8616,34,79,88,175
49.8831,34,78,89,177
49.9009,34,78,89,177
49.9192,34,79,87,177
49.9326,34,79,87,177
49.9516,34,79,87,177
49.9657,33,78,89,175
49.9815,33,78,89,175
49.9962,33,78,89,175
50.0085,34,79,87,177
50.0246,34,79,87,177
50.0422,34,79,87,177
50.0585,33,79,86,175
50.0723,33,79,86,175
50.0871,33,79,86,175
50.1007,33,78,89,175
50.1174,33,78,89,175
50.1327,33,78,89,175
50.1482,34,78,87,177
50.1611,34,78,87,177
50.1772,34,78,87,177
50.1932,33,78,88,175
50.2082,33,78,88,175
50.2226,34,79,88,175
50.2399,34,79,87,175
50.2536,34,79,87,175
50.2693,34,79,87,175
50.2826,33,78,89,177
50.2999,33,78,89,177
50.3159,34,79,89,177
50.3332,34,79,89,177
50.3493,34,79,89,177
50.3635,33,78,87,177
50.3782,33,78,87,177
50.3931,33,78,87,177
50.4087,34,79,87,177
50.4227,34,79,87,177
50.4357,34,79,87,177
50.4540,34,79,87,177
50.4672,34,79,87,177
50.4813,34,79,87,177
50.4981,34,79,89,175
50.5117,34,79,89,175
50.5261,34,79,89,175
50.5391,34,79,86,175
50.5527,34,79,86,175
50.5683,34,79,86,175
50.5842,34,79,89,177
50.5978,34,79,89,177
50.6125,34,79,89,177
50.6266,33,78,87,177
50.6454,33,78,87,177
50.6602,33,78,87,177
50.6828,34,79,89,175
50.7017,34,79,89,175
50.7154,33,78,87,177
50.7364,33,78,87,177
50.7530,33,78,87,177
50.7704,34,79,87,177
50.7846,34,79,87,177
50.8048,33,79,86,175
50.8218,33,79,86,175
50.8436,33,78,87,173
50.8643,33,78,87,173
50.8791,33,78,87,173
50.8941,33,78,87,174
50.9080,33,78,87,174
50.9232,33,78,87,174
50.9416,34,78,86,177
50.9577,34,78,86,177
50.9735,34,78,86,177
50.9924,33,79,87,173
