t_s,rojo,verde,azul,claro
33.8456,16,74,22,99
33.8594,16,74,22,99
33.8731,16,74,22,99
33.8881,15,75,23,99
33.9017,15,75,23,99
33.9202,15,75,23,99
33.9345,15,73,23,99
33.9523,15,73,23,99
33.9678,15,73,22,98
33.9848,15,73,22,98
33.9986,15,73,22,98
34.0123,16,73,22,98
34.0254,16,74,22,98
34.0426,16,74,22,98
34.0565,16,73,23,98
34.0724,16,73,23,98
34.0864,16,73,23,98
34.1025,15,73,22,99
34.1190,15,73,22,99
34.1323,15,73,22,99
34.1467,15,73,22,98
34.1617,15,73,22,98
34.1754,15,73,22,98
34.1920,16,73,23,98
34.2051,16,73,23,98
34.2200,16,73,23,98
34.2367,15,73,22,99
34.2505,15,73,22,99
34.2644,15,73,22,99
34.2777,16,74,22,99
34.2917,16,74,22,99
34.3064,16,74,22,99
34.3223,15,41,51,99
34.3363,15,41,51,99
34.3530,15,41,51,99
34.3717,16,40,51,98
34.3870,16,40,51,98
34.4099,15,40,51,99
34.4294,15,40,51,99
34.4453,15,40,51,99
34.4627,16,41,52,98
34.4823,16,41,52,98
34.4999,16,41,52,98
34.5130,15,40,52,99
34.5335,15,40,52,99
34.5473,16,41,51,98
34.5715,16,41,51,98
34.5981,15,40,52,99
34.6124,15,40,52,99
34.6302,15,40,52,99
34.6495,15,40,52,99
34.6674,15,40,52,99
34.6835,15,40,52,99
34.6970,15,40,52,99
34.7138,15,40,52,99
34.7283,16,41,52,98
34.7423,16,41,52,98
34.7557,16,41,52,98
34.7717,16,41,52,99
34.7857,16,41,52,99
34.8023,16,41,52,99
34.8157,16,41,52,99
34.8313,16,41,52,99
34.8457,16,41,52,99
34.8644,16,41,52,99
34.8772,16,41,52,99
34.8913,16,41,52,99
34.9058,16,41,52,99
34.9223,16,41,52,99
34.9383,16,41,52,99
34.9528,16,41,52,98
34.9696,16,41,52,98
34.9833,16,41,52,98
34.9969,15,40,52,99
35.0137,15,40,52,99
35.0281,15,40,52,99
35.0423,16,41,51,99
35.0567,16,41,51,99
35.0721,16,41,51,99
35.0849,15,41,51,99
35.1022,15,41,51,99
35.1155,15,41,51,99
35.1311,16,40,51,98
35.1455,16,40,51,98
35.1635,16,40,51,98
35.1768,15,40,51,99
35.1919,15,40,51,99
35.2043,15,40,51,99
35.2198,16,41,52,98
35.2338,16,41,52,98
35.2495,16,41,52,98
35.2632,15,40,52,99
35.2796,15,40,52,99
35.2927,15,40,52,99
35.3097,15,40,51,98
35.3256,15,40,51,98
35.3431,15,40,51,98
35.3597,15,40,51,98
35.3756,15,40,51,98
35.3916,15,40,51,99
35.4105,15,40,51,99
35.4309,16,41,51,98
35.4482,16,41,51,98
35.4637,16,41,51,98
35.4796,16,41,51,99
35.4945,16,41,51,99
35.5115,16,41,51,99
35.5281,14,41,52,99
35.5440,14,41,52,99
35.5673,15,40,52,99
35.5908,15,40,52,99
35.6040,15,40,52,99
35.6217,15,40,51,99
35.6346,15,40,51,99
35.6489,15,40,52,99
35.6702,15,40,52,99
35.6838,15,40,52,99
35.6994,15,40,51,99
35.7112,15,40,51,99
35.7304,15,40,51,99
35.7435,16,41,52,98
35.7615,16,41,52,98
35.7790,16,41,52,98
35.7924,15,40,52,99
35.8090,15,40,52,99
35.8224,15,40,52,99
35.8392,16,41,51,99
35.8536,16,41,51,99
35.8723,16,41,51,99
35.8853,16,40,52,99
35.9010,16,40,52,99
35.9153,15,40,52,98
35.9325,15,40,52,98
35.9460,15,40,52,98
35.9616,15,40,52,98
35.9760,15,40,52,98
35.9923,15,40,52,98
36.0061,15,40,52,98
36.0222,15,40,52,98
36.0361,15,40,52,98
36.0522,15,40,52,98
36.0658,15,40,52,98
36.0827,15,40,52,98
36.0959,15,40,52,98
36.1145,15,40,52,98
36.1285,15,40,52,98
36.1442,15,40,52,98
36.1594,15,40,52,98
36.1726,15,40,52,98
36.1856,15,40,52,98
36.2022,15,40,52,98
36.2175,15,40,52,98
36.2345,16,41,52,98
36.2483,16,41,52,98
36.2658,16,41,52,98
36.2793,15,40,51,99
36.2925,15,40,51,99
36.3061,15,40,51,99
36.3228,29,53,23,97
36.3361,29,53,23,97
36.3530,29,53,23,97
36.3687,34,56,19,97
36.3827,34,56,19,97
36.3986,34,56,19,97
36.4139,30,56,18,95
36.4301,30,56,18,95
36.4448,30,56,18,95
36.4654,30,55,19,95
36.4810,30,55,19,95
36.5009,31,56,19,95
36.5151,31,56,19,95
36.5328,31,56,19,95
36.5467,33,55,18,97
36.5671,33,55,18,97
36.5916,30,55,18,97
36.6048,30,55,18,97
36.6207,30,55,18,97
36.6400,31,55,19,97
36.6623,31,55,19,97
36.6768,31,56,19,97
36.6924,31,56,19,97
36.7065,31,56,19,97
36.7221,31,56,19,95
36.7366,31,56,19,95
36.7508,31,56,19,95
36.7654,31,55,19,97
36.7821,31,55,19,97
36.7951,31,55,19,97
36.8116,31,56,19,97
36.8254,31,56,19,97
36.8441,31,56,19,97
36.8594,30,56,18,97
36.8757,30,56,18,97
36.8904,30,56,18,97
36.9040,30,56,18,97
36.9173,30,56,18,97
36.9327,30,56,18,97
36.9465,30,56,18,97
36.9639,30,56,18,97
36.9788,30,56,18,97
36.9927,30,56,19,95
37.0095,30,56,19,95
37.0236,30,56,19,95
37.0376,30,56,19,97
37.0518,30,56,19,97
37.0670,30,56,19,97
37.0824,30,55,19,95
37.0961,30,55,19,95
37.1124,30,55,19,95
37.1263,31,55,18,97
37.1401,31,55,18,97
37.1561,31,55,18,97
37.1711,30,56,19,95
37.1896,30,56,19,95
37.2035,30,56,18,97
37.2196,30,56,18,97
37.2327,30,56,18,97
37.2490,31,55,19,97
37.2628,31,55,19,97
37.2790,31,55,19,97
37.2923,31,55,19,97
37.3110,31,56,18,95
37.3247,31,56,18,95
37.3442,31,55,19,95
37.3575,31,55,19,95
37.3746,31,55,19,95
37.3901,34,55,18,95
37.4106,34,55,18,95
37.4300,30,55,19,95
37.4484,30,55,19,95
37.4656,30,55,19,95
37.4800,31,55,18,97
37.4989,31,55,18,97
37.5139,30,56,19,95
37.5291,30,56,19,95
37.5447,30,56,19,95
37.5691,31,55,18,97
37.5910,31,55,18,97
37.6054,30,56,18,95
37.6216,30,56,18,95
37.6359,30,56,18,95
37.6540,30,55,19,95
37.6675,30,55,19,95
37.6827,30,55,19,95
37.6949,31,56,19,95
37.7122,31,56,19,95
37.7254,31,56,19,95
37.7410,30,56,18,97
37.7547,30,56,18,97
37.7722,30,56,18,97
37.7855,30,56,19,95
37.8010,30,56,19,95
37.8168,30,56,19,95
37.8324,30,56,19,95
37.8482,30,56,19,95
37.8621,30,56,19,95
37.8743,30,56,19,95
37.8921,30,56,19,95
37.9077,30,56,19,95
37.9235,30,56,19,95
37.9368,30,56,19,95
37.9538,30,56,19,95
37.9696,31,56,19,97
37.9907,31,56,19,97
38.0054,31,56,19,97
38.0228,31,56,19,97
38.0365,31,56,19,97
38.0507,31,55,19,97
38.0703,31,55,19,97
38.0843,31,55,19,97
38.0977,30,55,19,95
38.1130,30,55,19,95
38.1265,30,55,19,95
38.1426,31,56,19,95
38.1557,31,56,19,95
38.1710,31,56,19,95
38.1851,34,55,18,97
38.2025,34,55,18,97
38.2176,34,55,18,97
38.2316,34,56,18,97
38.2464,34,56,18,97
38.2627,34,56,18,97
38.2762,31,56,19,97
38.2916,31,56,19,97
38.3042,31,56,19,97
38.3211,33,49,15,92
38.3346,33,49,15,92
38.3480,33,49,15,92
38.3653,35,45,15,85
38.3813,35,45,15,85
38.3980,36,46,17,85
38.4202,36,46,17,85
38.4397,36,46,17,85
38.4532,35,45,15,86
38.4676,35,45,15,86
38.4832,35,45,15,86
38.5017,36,46,17,86
38.5199,36,46,17,86
38.5395,36,46,17,85
38.5542,36,46,17,85
38.5827,36,46,17,86
38.6026,36,46,17,86
38.6149,36,46,17,86
38.6336,36,46,17,85
38.6501,36,46,17,85
38.6711,36,46,15,86
38.6890,36,46,15,86
38.7022,36,46,15,86
38.7207,35,45,15,86
38.7361,35,45,15,86
38.7534,35,45,15,86
38.7671,36,46,17,86
38.7840,36,46,17,86
38.7972,36,46,17,86
38.8108,36,46,17,85
38.8270,36,46,17,85
38.8403,36,46,17,85
38.8607,36,46,17,86
38.8734,36,46,17,86
38.8890,36,46,17,88
38.9036,36,46,17,88
38.9207,36,46,17,88
38.9350,36,46,17,86
38.9526,36,46,17,86
38.9660,36,46,17,86
38.9831,35,45,15,85
38.9945,35,45,15,85
39.0145,35,45,15,85
39.0280,36,46,17,85
39.0437,36,46,17,85
39.0596,36,46,17,85
39.0737,35,45,15,86
39.0885,35,45,15,86
39.1022,35,45,15,86
39.1181,36,46,17,85
39.1344,36,46,17,85
39.1481,36,46,17,85
39.1622,36,46,17,85
39.1768,36,46,17,85
39.1926,36,46,17,85
39.2075,36,46,15,86
39.2233,36,46,15,86
39.2354,36,46,15,86
39.2523,35,45,15,86
39.2653,35,45,15,86
39.2809,35,45,15,86
39.2966,36,46,17,85
39.3129,36,46,17,85
39.3265,36,46,17,85
39.3422,36,46,15,86
39.3568,36,46,15,86
39.3732,36,46,15,86
39.3913,36,45,15,85
39.4049,36,45,15,85
39.4228,36,46,17,85
39.4385,36,46,17,85
39.4531,36,46,17,85
39.4678,35,45,17,86
39.4868,35,45,17,86
39.5005,35,45,17,86
39.5184,35,45,15,86
39.5328,35,45,15,86
39.5506,36,46,17,85
39.5699,36,46,17,85
39.5960,36,46,17,86
39.6118,36,46,17,86
39.6320,36,46,17,86
39.6498,35,46,17,85
39.6665,35,46,17,85
39.6817,35,46,17,85
39.6962,36,46,17,85
39.7119,36,46,17,85
39.7250,36,46,17,85
39.7415,36,45,15,86
39.7554,36,45,15,86
39.7721,36,45,15,86
39.7851,36,45,15,86
39.8016,36,45,15,86
39.8151,36,45,15,86
39.8320,36,46,17,85
39.8453,36,46,17,85
39.8627,36,46,17,85
39.8764,35,45,17,86
39.8935,35,45,17,86
39.9066,35,45,15,86
39.9217,35,45,15,86
39.9349,35,45,15,86
39.9519,35,45,15,86
39.9653,36,46,17,85
39.9825,36,46,17,85
39.9965,36,46,17,86
40.0135,36,46,17,86
40.0271,36,46,17,86
40.0413,36,46,17,85
40.0562,36,46,17,85
40.0719,36,46,17,85
40.0858,36,46,15,86
40.1011,36,46,15,86
40.1148,36,46,15,86
40.1326,35,45,15,86
40.1471,35,45,15,86
40.1636,35,45,15,86
40.1772,36,46,17,85
40.1922,36,46,17,85
40.2059,36,46,17,85
40.2210,36,46,17,86
40.2348,36,46,17,86
40.2521,36,46,17,86
40.2658,35,46,17,85
40.2816,35,46,17,85
40.2956,35,46,17,85
40.3133,26,54,26,97
40.3267,26,54,26,97
40.3435,26,54,26,97
40.3600,16,68,43,113
40.3791,16,68,43,113
40.3931,16,68,43,113
40.4117,16,69,43,114
40.4273,16,69,43,114
40.4421,16,68,43,114
40.4556,16,68,43,114
40.4723,16,68,43,114
40.4883,16,69,43,113
40.5020,16,69,43,113
40.5249,16,69,43,113
40.5418,16,69,42,113
40.5570,16,69,42,113
40.5854,15,68,42,110
40.6009,15,68,42,110
40.6179,15,69,42,114
40.6352,15,69,42,114
40.6503,15,69,42,114
40.6696,15,68,43,113
40.6901,15,68,43,113
40.7031,15,68,43,113
40.7187,16,69,42,113
40.7341,16,69,42,113
40.7518,15,68,43,113
40.7665,15,68,43,113
40.7815,15,68,43,113
40.7953,15,68,43,113
40.8135,15,68,43,113
40.8267,15,68,43,113
40.8416,16,69,42,112
40.8544,16,69,42,112
40.8718,16,69,42,112
40.8861,15,68,43,113
40.9008,15,68,43,113
40.9127,15,68,43,113
40.9291,15,68,43,113
40.9427,15,68,43,113
40.9616,15,68,43,113
40.9776,16,69,42,114
40.9924,16,69,42,114
41.0093,16,69,42,114
41.0227,16,69,43,114
41.0398,16,69,43,114
41.0611,16,69,43,114
41.0752,16,69,43,114
41.0906,16,69,43,114
41.1049,16,68,42,114
41.1224,16,68,42,114
41.1354,16,68,42,114
41.1508,15,68,42,113
41.1641,15,68,42,113
41.1827,15,68,42,113
41.1960,15,68,43,113
41.2094,15,68,43,113
41.2238,15,68,43,113
41.2364,15,68,43,114
41.2523,15,68,43,114
41.2701,15,68,43,114
41.2839,15,69,43,113
41.2964,15,69,43,113
41.3122,15,69,43,113
41.3252,15,68,43,113
41.3426,15,68,43,113
41.3572,15,68,43,113
41.3806,15,68,43,110
41.3926,15,68,43,110
41.4116,15,68,43,113
41.4303,15,68,43,113
41.4429,15,68,43,113
41.4564,15,68,43,113
41.4729,15,68,42,113
41.4909,15,68,42,113
41.5062,15,68,43,113
41.5187,15,68,43,113
41.5395,15,68,43,113
41.5522,16,69,43,113
41.5734,16,69,43,113
41.5938,15,68,43,114
41.6116,15,68,43,114
41.6272,15,68,43,114
41.6409,16,69,43,114
41.6622,16,69,43,114
41.6806,16,69,43,114
41.6945,16,69,42,114
41.7115,16,69,42,114
41.7268,16,69,43,114
41.7419,16,69,43,114
41.7557,16,69,43,114
41.7710,16,69,43,113
41.7858,16,69,43,113
41.8019,16,69,43,113
41.8167,15,68,42,114
41.8313,15,68,42,114
41.8468,15,68,42,114
41.8627,16,68,43,114
41.8757,16,68,43,114
41.8920,16,68,43,114
41.9069,16,69,43,113
41.9224,16,69,43,113
41.9355,16,69,43,113
41.9520,15,68,43,114
41.9644,15,68,43,114
41.9843,15,68,43,114
41.9981,15,68,43,113
42.0121,15,68,43,113
42.0254,15,68,43,113
42.0423,16,68,42,113
42.0553,16,68,42,113
42.0718,16,68,42,113
42.0866,16,69,41,112
42.1041,16,69,41,112
42.1178,16,69,41,112
42.1341,15,68,42,114
42.1483,15,68,42,114
42.1622,15,68,42,114
42.1761,16,69,42,113
42.1910,16,69,42,113
42.2050,16,69,42,113
42.2225,15,65,40,110
42.2355,15,65,40,110
42.2508,15,65,40,110
42.2676,15,68,42,113
42.2822,15,68,42,113
42.2955,15,68,42,113
42.3116,19,60,41,109
42.3239,19,60,41,109
42.3422,19,60,41,109
42.3562,29,38,35,97
42.3747,29,38,35,97
42.3905,31,38,35,95
42.4131,31,38,35,95
42.4310,31,38,35,95
42.4463,31,38,36,97
42.4628,31,38,36,97
42.4791,31,39,35,97
42.4956,31,39,35,97
42.5119,31,39,35,97
42.5294,29,38,36,95
42.5424,29,38,36,95
42.5686,31,38,36,97
42.5907,31,38,36,97
42.6053,31,38,36,97
42.6218,29,38,36,97
42.6416,29,38,36,97
42.6556,31,38,35,97
42.6738,31,38,35,97
42.6902,31,38,35,97
42.7034,30,38,34,97
42.7215,30,38,34,97
42.7346,30,38,34,97
42.7513,28,39,35,97
42.7652,28,39,35,97
42.7820,28,39,35,97
42.7960,31,39,35,97
42.8116,31,39,35,97
42.8279,31,39,35,97
42.8422,29,38,36,97
42.8551,29,38,36,97
42.8725,29,38,36,97
42.8857,30,39,35,97
42.9032,30,39,35,97
42.9164,30,39,35,97
42.9311,28,39,35,97
42.9470,28,39,35,97
42.9618,28,39,35,97
42.9761,29,39,36,95
42.9910,29,39,36,95
43.0046,29,39,36,95
43.0232,30,39,36,95
43.0370,30,39,36,95
43.0527,30,39,36,95
43.0686,31,38,35,97
43.0846,31,38,35,97
43.0995,31,38,35,97
43.1131,29,38,35,95
43.1297,29,38,35,95
43.1443,29,38,36,95
43.1619,29,38,36,95
43.1756,29,38,36,95
43.1908,29,39,36,95
43.2046,29,39,36,95
43.2216,29,39,36,95
43.2346,31,38,35,97
43.2508,31,38,35,97
43.2680,31,38,35,97
43.2820,28,38,36,97
43.2968,28,38,36,97
43.3115,28,38,36,97
43.3244,30,39,33,94
43.3418,30,39,33,94
43.3558,30,39,33,94
43.3745,28,39,36,95
43.3906,28,39,36,95
43.4118,28,38,36,97
43.4263,28,38,36,97
43.4415,28,38,36,97
43.4559,30,39,36,95
43.4756,30,39,36,95
43.4895,30,39,36,95
43.5048,28,39,35,95
43.5232,28,39,35,95
43.5435,28,39,35,95
43.5566,28,38,36,95
43.5844,30,39,36,95
43.6017,30,39,36,95
43.6144,30,39,36,95
43.6307,30,38,34,95
43.6464,30,38,34,95
43.6629,30,38,34,95
43.6763,31,39,36,95
43.6920,31,39,36,95
43.7054,31,39,36,95
43.7216,30,39,36,97
43.7354,30,39,36,97
43.7506,30,39,36,97
43.7673,30,38,36,97
43.7825,30,38,36,97
43.7961,30,38,36,97
43.8145,29,38,36,95
43.8286,29,38,36,95
43.8416,29,38,36,95
43.8564,30,39,35,97
43.8709,30,39,35,97
43.8867,30,39,35,97
43.9001,28,39,35,97
43.9138,28,39,35,97
43.9273,28,39,35,97
43.9417,30,39,36,97
43.9562,30,39,36,95
43.9733,30,39,36,95
43.9874,31,38,35,97
44.0024,31,38,35,97
44.0140,31,38,35,97
44.0299,31,38,35,97
44.0437,30,38,35,95
44.0572,30,38,35,95
44.0726,30,38,35,95
44.0884,28,38,36,95
44.1021,28,38,36,95
44.1174,28,38,36,95
44.1317,29,39,35,97
44.1438,29,39,35,97
44.1618,29,39,35,97
44.1749,31,38,33,97
44.1895,31,38,33,97
44.2033,31,38,33,97
44.2160,28,39,36,97
44.2320,28,39,36,97
44.2459,28,39,36,97
44.2625,31,38,35,97
44.2762,31,38,35,97
44.2894,31,38,35,97
44.3045,28,38,35,95
44.3181,28,38,35,95
44.3316,28,38,35,95
44.3469,24,38,43,98
44.3650,24,38,43,98
44.3786,24,38,43,98
44.3925,24,38,43,98
44.4134,24,38,43,98
44.4287,24,38,43,98
44.4441,24,39,42,98
44.4624,24,39,42,98
44.4797,24,38,43,98
44.4956,24,38,43,98
44.5119,24,38,43,98
44.5303,23,39,43,99
44.5487,23,39,43,99
44.5735,24,38,42,99
44.5967,24,38,42,99
44.6143,24,39,42,98
44.6313,24,39,42,98
44.6510,24,39,42,99
44.6690,24,39,42,99
44.6843,24,39,42,99
44.7013,23,39,42,98
44.7168,23,39,42,98
44.7326,23,39,42,98
44.7467,24,38,42,98
44.7622,24,38,42,98
44.7766,24,38,42,98
44.7923,24,38,42,99
44.8055,24,38,42,99
44.8211,24,38,42,99
44.8351,24,39,42,98
44.8524,24,39,42,98
44.8658,24,39,42,98
44.8810,23,39,43,98
44.8951,23,39,43,98
44.9122,23,39,43,98
44.9252,24,39,43,99
44.9426,24,39,43,99
44.9572,24,39,43,99
44.9730,23,40,42,99
44.9879,23,40,42,99
45.0022,23,40,42,99
45.0165,23,38,42,98
45.0322,23,38,42,98
45.0463,23,38,42,98
45.0636,23,39,43,98
45.0781,23,39,43,98
45.0917,23,39,43,98
45.1062,24,39,43,99
45.1223,24,39,43,99
45.1369,24,39,43,99
45.1517,23,39,42,98
45.1650,23,39,42,98
45.1813,23,39,42,98
45.1961,24,38,42,99
45.2121,24,38,42,99
45.2254,24,38,42,99
45.2426,23,39,43,99
45.2561,23,39,43,99
45.2718,24,39,43,99
45.2852,24,39,42,99
45.3013,24,39,42,99
45.3149,24,39,42,99
45.3336,24,39,42,99
45.3461,24,39,42,99
45.3660,23,38,43,98
45.3812,23,38,43,98
45.3963,23,38,43,98
45.4119,24,38,43,98
45.4290,24,38,43,98
45.4488,24,39,43,99
45.4647,24,39,43,99
45.4828,24,39,43,99
45.4973,23,39,42,98
45.5120,23,39,42,98
45.5278,23,39,42,98
45.5430,24,38,42,99
45.5727,24,38,42,99
45.5910,24,39,42,99
45.6101,24,39,42,99
45.6293,24,38,42,99
45.6435,24,38,42,99
45.6591,24,38,42,99
45.6765,23,39,43,98
45.6916,23,39,43,98
45.7045,23,39,43,98
45.7218,24,38,43,98
45.7337,24,38,43,98
45.7519,24,38,43,98
45.7677,24,39,42,99
45.7815,24,39,42,99
45.7936,24,39,42,99
45.8124,24,38,42,99
45.8269,24,38,42,99
45.8416,24,38,42,99
45.8558,24,39,42,98
45.8730,24,39,42,98
45.8864,24,39,42,98
45.9007,24,39,42,99
45.9180,24,39,42,99
45.9329,24,39,42,99
45.9466,24,39,42,99
45.9606,24,39,42,99
45.9775,24,39,42,99
45.9916,24,40,43,99
46.0103,24,40,43,99
46.0243,23,38,43,99
46.0408,23,38,43,99
46.0553,23,38,43,99
46.0717,23,39,42,98
46.0853,23,39,42,98
46.1028,23,39,42,98
46.1165,24,39,42,99
46.1316,24,39,42,99
46.1453,24,39,42,99
46.1617,23,38,43,99
46.1739,23,38,43,99
46.1915,23,38,43,99
46.2044,24,38,42,99
46.2234,24,38,42,99
46.2367,24,38,42,99
46.2517,24,38,42,98
46.2677,24,38,42,98
46.2819,24,38,42,98
46.2966,24,39,43,98
46.3116,24,39,43,98
46.3250,24,39,43,98
46.3414,23,65,23,102
46.3556,23,65,23,102
46.3684,23,65,23,102
46.3838,24,69,20,100
46.4096,24,69,20,100
46.4284,23,71,21,100
46.4454,23,71,21,100
46.4599,23,71,21,100
46.4832,24,71,20,100
46.5028,24,71,20,100
46.5168,24,68,20,100
46.5398,24,68,20,100
46.5526,24,71,21,100
46.5799,24,71,21,100
46.5998,24,68,21,100
46.6166,24,68,21,100
46.6325,24,68,21,100
46.6486,23,69,21,102
46.6651,23,69,21,102
46.6823,23,69,21,102
46.6973,24,70,21,100
46.7108,24,70,21,100
46.7250,24,70,21,100
46.7398,24,68,20,102
46.7534,24,68,20,102
46.7678,24,68,20,102
46.7816,23,68,20,100
46.7956,23,68,20,100
46.8114,23,68,20,100
46.8246,23,68,21,102
46.8416,23,68,21,102
46.8535,23,68,21,102
46.8708,23,69,21,102
46.8857,23,69,21,102
46.8986,23,69,21,102
46.9155,24,70,20,102
46.9285,24,70,20,102
46.9437,24,70,20,102
46.9570,23,70,21,100
46.9732,23,70,21,100
46.9913,23,70,21,100
47.0060,24,69,21,102
47.0222,24,69,21,102
47.0387,24,69,21,102
47.0522,24,69,21,100
47.0706,24,69,21,100
47.0845,24,69,21,100
47.1007,23,68,20,102
47.1144,23,68,20,102
47.1318,24,70,21,102
47.1467,24,70,21,102
47.1615,24,70,21,102
47.1760,23,69,21,100
47.1917,23,69,21,100
47.2050,23,69,21,100
47.2204,24,69,21,100
47.2345,24,68,20,102
47.2541,24,68,20,102
47.2671,24,69,21,102
47.2813,24,69,21,102
47.2958,24,69,21,102
47.3117,24,69,21,100
47.3254,24,69,21,100
47.3416,24,69,21,100
47.3534,24,69,21,102
47.3720,24,69,21,102
47.3857,24,69,21,102
47.4108,23,71,21,102
47.4316,23,71,21,102
47.4466,24,70,21,100
47.4627,24,70,21,100
47.4810,24,70,21,100
47.4967,24,68,20,102
47.5117,24,68,20,102
47.5288,24,68,20,102
47.5500,23,69,20,102
47.5693,23,69,20,102
47.5901,24,69,21,102
47.6034,24,69,21,102
47.6229,24,69,20,100
47.6406,24,69,20,100
47.6573,24,69,20,100
47.6715,23,70,21,102
47.6878,23,70,21,102
47.7027,23,70,21,102
47.7190,24,68,20,102
47.7329,24,68,20,102
47.7488,24,68,20,102
47.7628,24,69,20,100
47.7792,24,69,20,100
47.7913,24,69,20,100
47.8124,24,70,21,102
47.8254,24,70,21,102
47.8414,24,69,20,100
47.8562,24,69,20,100
47.8720,24,69,20,100
47.8850,23,68,21,100
47.9006,23,68,21,100
47.9152,23,68,21,100
47.9317,23,70,20,100
47.9448,23,70,20,100
47.9635,23,70,20,100
47.9783,24,70,21,102
47.9937,24,70,21,102
48.0073,24,70,21,102
48.0226,23,70,20,102
48.0386,23,70,20,102
48.0516,23,70,20,102
48.0648,23,68,21,102
48.0806,23,68,21,102
48.0949,23,68,21,102
48.1117,23,69,21,102
48.1249,23,69,21,102
48.1404,23,69,21,102
48.1558,24,69,20,100
48.1718,24,69,20,100
48.1851,24,69,20,100
48.2013,24,68,20,102
48.2158,24,68,20,102
48.2347,24,68,20,102
48.2485,24,71,21,100
48.2641,24,71,21,100
48.2783,24,71,21,100
48.2922,23,69,21,102
48.3063,23,69,21,102
48.3212,23,69,21,102
48.3380,26,61,24,102
48.3515,26,61,24,102
48.3675,26,61,24,102
48.3835,25,58,28,100
48.4111,25,58,28,100
48.4276,25,58,29,100
48.4426,25,58,29,100
48.4575,26,59,28,102
48.4796,26,59,28,102
48.4947,26,59,28,102
48.5125,26,59,30,102
48.5283,26,59,30,102
48.5431,26,59,30,102
48.5556,26,58,30,102
48.5822,26,58,30,102
48.6026,26,59,29,102
48.6155,26,59,29,102
48.6311,26,59,29,102
48.6486,26,58,30,104
48.6632,26,58,30,104
48.6790,26,58,30,104
48.6931,25,58,29,103
48.7066,25,58,29,103
48.7228,25,58,29,103
48.7370,25,58,30,104
48.7516,25,58,30,104
48.7642,25,58,30,104
48.7829,25,58,30,103
48.7965,25,58,30,103
48.8114,25,58,30,103
48.8267,25,58,30,104
48.8415,25,58,30,104
48.8552,25,58,30,104
48.8718,25,58,30,104
48.8853,25,58,30,104
48.9028,25,58,30,104
48.9164,26,59,29,103
48.9293,26,59,29,103
48.9467,26,59,29,103
48.9606,25,58,30,104
48.9758,25,58,30,104
48.9940,25,58,30,104
49.0121,25,58,30,104
49.0253,25,58,30,104
49.0415,25,58,30,104
49.0551,25,58,30,104
49.0705,25,58,30,104
49.0872,25,58,29,103
49.1015,25,58,29,103
49.1150,25,58,29,103
49.1325,26,59,30,104
49.1463,26,59,30,104
49.1614,26,59,30,104
49.1762,26,59,30,102
49.1920,26,59,30,102
49.2055,26,59,30,102
49.2216,25,59,29,103
49.2353,25,59,29,103
49.2506,25,59,29,103
49.2650,26,59,30,103
49.2825,26,59,30,103
49.2963,26,59,30,103
49.3124,25,58,30,102
49.3262,25,58,30,102
49.3414,25,58,30,102
49.3563,25,58,30,104
49.3742,25,58,30,104
49.3876,25,58,30,104
49.4136,25,58,29,103
49.4320,25,58,29,103
49.4466,26,59,30,102
49.4637,26,59,30,102
49.4801,25,58,30,103
49.5005,25,58,30,103
49.5188,25,58,30,103
49.5339,26,59,30,104
49.5516,26,59,30,104
49.5701,26,59,30,104
49.5880,26,59,30,104
49.6130,26,58,30,104
49.6298,26,58,30,104
49.6463,26,58,30,104
49.6597,25,58,30,103
49.6775,25,58,30,103
49.6926,25,58,30,103
49.7074,26,59,30,104
49.7218,26,59,30,104
49.7386,26,59,30,104
49.7544,26,58,30,104
49.7719,26,58,30,104
49.7855,26,58,30,104
49.8003,25,58,30,103
49.8174,25,58,30,103
49.8318,25,58,30,103
49.8457,26,59,30,104
49.8615,26,59,30,104
49.8743,26,59,30,104
49.8917,26,58,30,104
49.9048,26,58,30,104
49.9204,26,58,30,104
49.9343,25,58,29,103
49.9517,25,58,29,103
49.9674,25,58,29,103
49.9827,25,58,29,103
49.9973,25,58,29,103
50.0116,25,58,29,103
50.0246,26,59,30,104
50.0406,26,59,30,104
50.0543,25,58,30,104
50.0726,25,58,30,104
50.0866,25,58,30,104
50.1016,26,58,29,103
50.1179,26,58,29,103
50.1315,26,58,29,103
50.1445,25,58,29,103
50.1615,25,58,30,103
50.1754,25,58,30,103
50.1918,25,58,30,104
50.2052,25,58,30,104
50.2211,25,58,30,104
50.2355,25,58,30,104
50.2515,25,58,30,104
50.2651,25,58,30,104
50.2805,26,59,30,104
50.2942,26,59,30,104
50.3116,26,59,30,104
50.3252,31,45,20,92
50.3403,31,45,20,92
50.3542,31,45,20,92
50.3716,35,33,14,78
50.3880,35,33,14,78
50.4127,38,34,14,79
50.4319,38,34,14,79
50.4465,38,34,14,79
50.4679,38,33,14,79
50.4820,38,33,14,79
50.4977,38,33,14,79
50.5117,39,33,14,79
50.5306,39,33,14,79
50.5462,39,34,14,79
50.5705,39,34,14,79
50.5927,38,34,14,79
50.6063,38,34,14,79
50.6255,38,34,14,79
50.6437,39,33,14,79
50.6599,39,33,14,79
50.6812,38,34,14,78
50.6988,38,34,14,78
50.7122,38,34,14,78
50.7286,38,34,14,79
50.7426,38,34,14,79
50.7629,38,34,14,79
50.7761,39,33,13,78
50.7895,39,33,13,78
