t_s,rojo,verde,azul,claro
16.9237,9,38,7,45
16.9402,9,38,7,45
16.9544,9,38,7,45
16.9723,8,39,8,45
16.9882,8,39,8,45
17.0057,8,38,8,46
17.0240,8,38,8,46
17.0378,8,38,8,46
17.0552,9,38,7,45
17.0690,9,38,7,45
17.0851,9,38,7,45
17.0991,9,38,8,45
17.1127,9,38,8,45
17.1271,9,38,8,45
17.1402,8,38,7,45
17.1549,8,38,7,45
17.1758,8,38,7,45
17.1940,8,38,7,46
17.2077,8,38,7,46
17.2262,8,38,7,46
17.2401,9,38,8,46
17.2556,9,38,8,46
17.2690,9,38,8,46
17.2858,8,38,7,46
17.2992,8,38,7,46
17.3151,8,38,7,46
17.3289,8,39,8,46
17.3451,8,39,8,46
17.3590,8,39,8,46
17.3752,9,39,7,46
17.3892,9,39,7,46
17.4071,8,38,7,46
17.4213,8,38,8,46
17.4352,8,38,8,46
17.4508,8,38,8,46
17.4649,9,38,8,46
17.4788,9,38,8,46
17.4969,8,38,7,46
17.5100,8,38,7,46
17.5247,8,38,7,46
17.5386,9,38,8,45
17.5551,9,38,8,45
17.5701,9,38,8,45
17.5858,8,39,7,46
17.6048,8,39,7,46
17.6211,8,39,7,46
17.6361,9,39,7,45
17.6519,9,39,7,45
17.6679,9,39,7,45
17.6859,8,35,7,45
17.7016,8,35,7,45
17.7179,8,39,7,45
17.7326,8,39,7,46
17.7569,10,26,14,49
17.7762,10,26,14,49
17.7940,10,26,14,49
17.8126,14,25,13,48
17.8331,14,25,13,48
17.8480,13,25,13,48
17.8659,13,25,13,48
17.8821,13,25,13,48
17.9020,13,26,14,49
17.9193,13,26,14,49
17.9403,13,25,14,49
17.9539,13,25,14,49
17.9722,13,25,14,49
17.9883,14,26,14,48
18.0076,14,26,14,48
18.0262,14,26,14,48
18.0406,14,25,13,48
18.0570,14,25,13,48
18.0705,14,25,13,48
18.0851,13,26,13,49
18.1010,13,26,13,49
18.1154,13,26,13,49
18.1293,13,26,13,48
18.1462,13,26,13,48
18.1651,13,26,14,49
18.1818,13,26,14,49
18.1958,13,26,14,49
18.2141,13,26,17,48
18.2280,13,26,17,48
18.2467,13,26,17,48
18.2603,13,26,14,48
18.2758,13,26,14,48
18.2879,13,26,14,48
18.3054,13,26,14,48
18.3203,13,26,14,48
18.3340,13,26,14,48
18.3466,13,26,14,48
18.3652,13,26,14,48
18.3778,13,26,14,48
18.3946,13,26,14,48
18.4091,13,26,14,48
18.4252,13,26,14,48
18.4395,13,26,14,49
18.4547,13,26,14,49
18.4688,13,25,13,48
18.4851,13,25,13,48
18.4985,13,25,13,48
18.5146,13,26,14,49
18.5290,13,26,14,49
18.5474,13,26,14,49
18.5602,13,26,14,49
18.5745,13,26,14,49
18.5889,13,26,14,49
18.6052,13,25,17,48
18.6189,13,25,17,48
18.6353,13,25,17,48
18.6488,13,26,14,49
18.6720,13,26,14,49
18.6851,13,26,14,49
18.7025,13,26,14,49
18.7228,13,26,14,49
18.7361,13,25,14,49
18.7571,13,25,14,49
18.7738,13,25,14,49
18.7913,14,26,13,48
18.8040,14,26,13,48
18.8196,14,26,13,48
18.8342,14,25,13,48
18.8538,14,25,13,48
18.8665,14,25,13,48
18.8813,13,26,14,49
18.9007,13,26,14,49
18.9241,14,25,13,48
18.9400,14,25,13,48
18.9546,14,25,13,48
18.9696,13,25,14,49
18.9859,13,25,14,49
19.0029,13,26,13,48
19.0203,13,26,13,48
19.0336,13,26,13,48
19.0476,13,25,17,48
19.0612,13,25,17,48
19.0752,13,25,17,48
19.0902,14,25,15,48
19.1053,14,25,15,48
19.1183,14,25,15,48
19.1348,14,26,15,48
19.1487,14,26,15,48
19.1681,14,26,15,48
19.1834,13,26,13,48
19.1992,13,26,13,48
19.2131,13,26,13,48
19.2279,13,26,17,48
19.2411,13,26,17,48
19.2566,13,26,17,48
19.2707,13,26,17,49
19.2853,13,26,17,49
19.2986,13,26,17,49
19.3138,14,25,15,49
19.3281,14,25,15,49
19.3461,14,25,15,49
19.3595,14,25,15,49
19.3746,14,25,15,49
19.3885,14,25,15,49
19.4052,14,25,15,48
19.4182,14,25,15,48
19.4352,14,25,15,48
19.4482,14,26,14,49
19.4671,14,26,14,49
19.4808,14,26,14,49
19.4977,13,25,15,48
19.5119,13,25,15,48
19.5257,13,25,15,48
19.5402,13,25,13,48
19.5560,13,25,13,48
19.5705,13,25,13,48
19.5867,13,25,13,48
19.5998,13,25,13,48
19.6144,13,25,13,48
19.6279,13,26,17,49
19.6452,13,26,17,49
19.6600,13,26,17,49
19.6748,13,25,17,49
19.6882,13,25,17,49
19.7058,13,25,17,49
19.7197,14,26,17,49
19.7363,14,26,17,49
19.7507,14,26,17,49
19.7653,21,10,6,30
19.7817,21,10,6,30
19.7978,24,4,1,24
19.8145,24,4,1,24
19.8295,24,4,1,24
19.8463,23,3,1,24
19.8683,23,3,1,24
19.8866,24,4,1,24
19.9052,24,4,1,24
19.9271,24,4,1,24
19.9457,24,4,1,23
19.9599,24,4,1,23
19.9750,23,3,0,23
19.9905,23,3,0,24
20.0068,23,3,0,24
20.0204,23,4,1,23
20.0353,23,4,1,23
20.0527,23,4,1,23
20.0665,24,3,1,24
20.0801,24,3,1,24
20.0962,24,3,1,24
20.1102,24,4,1,24
20.1251,24,4,1,24
20.1386,24,4,1,24
20.1540,23,3,0,24
20.1679,23,3,0,24
20.1851,23,3,0,24
20.1988,24,3,1,23
20.2141,24,3,1,23
20.2280,24,3,1,23
20.2452,24,4,1,24
20.2585,24,4,1,24
20.2740,24,4,1,24
20.2877,24,4,1,24
20.3066,24,4,1,24
20.3197,24,4,1,24
20.3341,24,4,1,23
20.3516,24,4,1,23
20.3650,24,4,1,23
20.3808,23,3,0,24
20.3973,23,3,0,24
20.4110,23,3,0,24
20.4261,24,3,0,24
20.4396,24,3,0,24
20.4552,24,3,0,24
20.4698,24,4,1,23
20.4850,24,4,1,23
20.4986,24,4,1,23
20.5137,24,3,0,24
20.5273,24,3,0,24
20.5458,24,3,0,24
20.5583,24,4,1,23
20.5739,24,4,1,23
20.5889,24,4,1,23
20.6050,24,3,0,24
20.6183,24,3,0,24
20.6339,24,3,0,24
20.6473,23,3,0,24
20.6643,23,3,0,24
20.6782,23,3,0,24
20.6971,24,3,1,24
20.7124,24,3,1,24
20.7284,24,3,1,24
20.7449,23,3,0,24
20.7633,23,3,0,24
20.7759,24,3,1,23
20.7910,24,3,1,23
20.8070,24,3,1,23
20.8226,23,4,1,23
20.8414,23,4,1,23
20.8572,23,4,1,23
20.8699,24,3,1,23
20.8860,24,3,1,23
20.9155,23,3,0,24
20.9332,23,3,0,24
20.9521,24,4,1,23
20.9701,24,4,1,23
20.9860,24,4,1,23
21.0032,24,3,0,24
21.0198,24,3,0,24
21.0342,24,3,0,24
21.0480,23,4,1,23
21.0615,23,4,1,23
21.0769,23,4,1,23
21.0908,24,3,0,24
21.1063,24,3,0,24
21.1193,24,3,0,24
21.1340,23,4,0,24
21.1520,23,4,0,24
21.1659,23,4,0,24
21.1796,23,3,0,24
21.1949,23,3,0,24
21.2077,23,3,0,24
21.2265,23,3,0,24
21.2400,23,3,0,24
21.2557,23,3,0,24
21.2705,23,3,0,24
21.2851,23,3,0,24
21.2994,23,3,0,24
21.3137,23,4,1,23
21.3277,23,4,1,23
21.3452,23,4,1,23
21.3587,24,4,0,24
21.3738,24,4,0,24
21.3889,24,4,0,24
21.4051,23,3,0,24
21.4188,23,3,0,24
21.4340,23,3,0,24
21.4477,24,3,0,24
21.4650,24,3,0,24
21.4787,24,3,0,24
21.4946,24,4,1,23
21.5089,24,4,1,23
21.5250,24,4,1,23
21.5386,24,3,0,24
21.5540,24,3,0,24
21.5686,24,3,0,24
21.5850,23,4,0,24
21.5987,23,4,0,24
21.6138,23,4,0,24
21.6274,23,4,1,23
21.6473,23,4,1,23
21.6606,23,4,1,23
21.6744,23,3,0,24
21.6878,23,3,0,24
21.7061,23,3,0,24
21.7208,23,3,0,24
21.7351,23,3,0,24
21.7501,13,19,3,34
21.7660,13,19,3,34
21.7797,13,19,3,34
21.7986,1,40,8,45
21.8137,1,40,8,45
21.8285,1,40,8,45
21.8447,0,41,8,44
21.8653,0,41,8,44
21.8855,1,43,8,46
21.8996,1,43,8,46
21.9182,1,43,8,46
21.9349,1,40,7,43
21.9525,1,40,7,43
21.9675,1,40,7,43
21.9878,0,41,8,46
22.0048,0,41,8,46
22.0219,1,43,8,45
22.0352,1,43,8,45
22.0536,1,43,8,45
22.0671,0,41,8,44
22.0852,0,41,8,44
22.0988,0,41,8,44
22.1159,0,41,7,45
22.1308,0,41,7,45
22.1458,0,41,7,45
22.1593,0,41,8,43
22.1738,0,41,8,43
22.1897,0,41,8,43
22.2055,1,40,8,43
22.2207,1,40,8,43
22.2342,1,40,8,43
22.2519,1,40,7,43
22.2670,1,40,7,43
22.2851,1,40,8,43
22.2986,1,40,8,43
22.3138,1,40,8,43
22.3281,1,41,7,44
22.3452,1,41,7,44
22.3582,1,41,7,44
22.3746,0,41,8,43
22.3882,0,41,8,43
22.4052,0,41,8,43
22.4192,1,40,8,43
22.4343,1,40,8,43
22.4478,1,40,8,43
22.4650,1,40,7,43
22.4791,1,40,7,43
22.4961,1,40,7,43
22.5102,1,40,8,45
22.5267,1,40,8,45
22.5401,1,40,8,45
22.5550,0,44,7,45
22.5719,0,44,7,45
22.5852,0,44,7,45
22.6016,1,40,7,44
22.6155,1,40,7,44
22.6317,1,40,7,44
22.6455,1,40,8,45
22.6674,1,40,8,45
22.6825,0,41,8,44
22.6969,0,41,8,44
22.7132,0,41,8,44
22.7292,0,41,8,45
22.7466,0,41,8,45
22.7636,0,41,8,45
22.7848,0,41,7,44
22.8004,0,41,7,44
22.8157,0,41,8,45
22.8313,0,41,8,45
22.8465,0,41,8,45
22.8627,1,40,7,45
22.8822,1,40,7,45
22.9039,0,41,8,43
22.9228,0,41,8,43
22.9484,0,41,7,46
22.9648,0,41,7,46
22.9815,0,41,7,46
22.9986,0,41,8,43
23.0139,0,41,8,43
23.0298,0,41,8,43
23.0463,0,41,7,43
23.0628,0,41,7,43
23.0765,0,41,7,43
23.0909,1,40,7,45
23.1060,1,40,7,45
23.1228,1,40,7,45
23.1365,1,40,8,43
23.1521,1,40,8,43
23.1660,1,40,8,43
23.1823,0,41,8,45
23.1959,0,41,8,45
23.2128,0,41,8,45
23.2258,0,41,7,43
23.2395,0,41,7,43
23.2552,0,41,7,43
23.2689,1,41,7,44
23.2862,1,41,7,44
23.2998,1,40,7,44
23.3150,1,40,7,43
23.3287,1,40,7,43
23.3452,0,41,7,43
23.3597,0,41,7,43
23.3738,0,41,7,43
23.3882,0,44,7,45
23.4047,0,44,7,45
23.4182,0,44,7,45
23.4341,0,41,8,44
23.4481,0,41,8,44
23.4658,0,41,8,44
23.4796,1,40,7,46
23.4945,1,40,7,46
23.5110,1,40,7,46
23.5248,0,41,8,43
23.5380,0,41,8,43
23.5551,0,41,8,43
23.5684,1,40,8,45
23.5855,1,40,8,45
23.5992,1,40,8,45
23.6149,0,41,7,43
23.6280,0,41,7,43
23.6466,0,41,7,43
23.6600,1,41,7,44
23.6738,1,41,7,44
23.6876,1,41,7,44
23.7058,1,40,8,46
23.7216,1,40,8,46
23.7349,1,40,8,46
23.7535,1,38,11,43
23.7703,1,38,11,43
23.7843,1,38,11,43
23.8022,0,9,36,43
23.8220,0,9,36,43
23.8356,1,8,38,44
23.8543,1,8,38,44
23.8676,1,8,38,44
23.8833,1,9,38,44
23.9043,1,9,38,44
23.9240,1,9,35,43
23.9372,1,9,35,43
23.9546,1,9,35,43
23.9705,0,9,38,43
23.9856,0,9,38,43
24.0071,1,8,38,44
24.0251,1,8,38,44
24.0391,1,8,38,44
24.0536,1,8,36,44
24.0688,1,8,36,44
24.0851,1,8,36,44
24.0988,1,8,38,44
24.1146,1,8,38,44
24.1303,1,8,38,44
24.1464,1,8,38,44
24.1601,1,8,38,44
24.1743,1,8,38,44
24.1915,0,9,38,44
24.2100,0,9,38,44
24.2237,0,9,38,44
24.2394,0,9,38,44
24.2551,0,9,38,44
24.2700,0,9,38,44
24.2835,0,9,36,44
24.3018,0,9,36,44
24.3161,0,9,36,44
24.3318,1,9,38,44
24.3462,1,9,38,44
24.3633,1,9,38,44
24.3775,1,8,39,44
24.3955,1,8,39,44
24.4088,0,9,38,43
24.4237,0,9,38,43
24.4376,0,9,38,43
24.4562,1,9,35,44
24.4697,1,9,35,44
24.4839,1,9,35,44
24.4986,1,8,38,43
24.5156,1,8,38,43
24.5300,1,8,38,43
24.5464,1,8,36,43
24.5600,1,8,36,43
24.5753,1,8,36,43
24.5887,0,9,39,44
24.6054,0,9,39,44
24.6198,0,9,39,44
24.6351,0,9,38,44
24.6525,0,9,38,44
24.6723,0,9,38,44
24.6858,1,9,35,43
24.6992,1,9,35,43
24.7147,1,9,35,43
24.7326,1,8,38,43
24.7482,1,8,38,43
24.7654,1,8,35,44
24.7808,1,8,35,44
24.7996,1,8,35,44
24.8149,1,8,39,44
24.8320,1,8,39,44
24.8549,1,8,38,44
24.8699,1,8,38,44
24.8851,1,8,38,44
24.9081,0,9,38,44
24.9286,0,9,38,44
24.9458,0,9,38,44
24.9610,0,9,38,44
24.9765,0,9,38,44
24.9965,0,9,35,44
25.0176,0,9,35,44
25.0329,0,9,38,44
25.0492,0,9,38,44
25.0641,0,9,38,44
25.0791,0,9,38,43
25.0939,0,9,38,43
25.1107,0,9,38,43
25.1262,0,9,38,43
25.1407,0,9,38,43
25.1556,0,9,38,43
25.1723,1,8,38,44
25.1879,1,8,38,44
25.2058,1,8,38,44
25.2190,0,9,38,43
25.2343,0,9,38,43
25.2491,0,9,38,43
25.2648,0,9,38,43
25.2779,0,9,38,43
25.2946,0,9,35,43
25.3115,0,9,35,44
25.3266,0,9,35,44
25.3403,1,9,38,44
25.3558,1,9,38,44
25.3683,1,9,38,44
25.3848,1,9,35,43
25.3992,1,9,35,43
25.4141,1,9,35,43
25.4289,0,9,38,43
25.4452,0,9,38,43
25.4588,0,9,38,43
25.4751,1,8,35,44
25.4889,1,8,35,44
25.5026,1,8,35,44
25.5177,0,9,39,43
25.5312,0,9,39,43
25.5494,0,9,39,43
25.5625,0,9,38,43
25.5762,0,9,38,43
25.5899,0,9,38,43
25.6071,0,9,38,43
25.6203,0,9,38,43
25.6354,0,9,38,43
25.6499,1,8,35,43
25.6700,1,8,35,43
25.6838,1,8,35,43
25.6989,0,9,39,43
25.7161,0,9,39,43
25.7328,0,9,39,43
25.7467,0,9,36,44
25.7630,0,9,36,44
25.7775,0,9,36,44
25.7978,15,23,7,41
25.8138,15,23,7,41
25.8298,19,23,4,40
25.8449,19,23,4,40
25.8659,18,23,4,40
25.8848,18,23,4,40
25.9051,18,23,4,40
25.9258,18,24,6,41
25.9459,18,24,6,41
25.9617,19,23,4,40
25.9835,19,23,4,40
25.9979,19,23,4,40
26.0155,19,24,6,41
26.0296,19,24,6,41
26.0470,19,24,6,41
26.0608,18,24,6,41
26.0747,18,24,6,41
26.0884,18,24,6,41
26.1036,18,24,6,41
26.1159,18,24,6,41
26.1321,18,24,6,41
26.1456,18,23,6,40
26.1617,18,23,6,40
26.1775,18,24,6,41
26.1953,18,24,6,41
26.2097,18,24,6,41
26.2242,18,24,6,41
26.2375,18,24,6,41
26.2556,18,24,6,41
26.2693,18,23,6,40
26.2837,18,23,6,40
26.2962,18,23,6,40
26.3147,19,23,4,40
26.3280,19,23,4,40
26.3447,19,23,4,40
26.3587,18,23,6,40
26.3746,18,23,6,40
26.3881,18,23,6,40
26.4052,18,23,4,40
26.4183,18,23,4,40
26.4348,18,23,4,40
26.4480,18,23,4,40
26.4639,18,23,4,40
26.4768,18,23,4,40
26.4963,19,23,4,40
26.5095,19,23,4,40
26.5242,19,23,4,40
26.5401,18,24,4,40
26.5566,18,24,4,40
26.5709,18,24,4,40
26.5849,19,23,6,40
26.5989,19,23,6,40
26.6151,19,23,6,40
26.6295,18,23,4,40
26.6462,18,23,4,40
26.6600,18,23,4,40
26.6752,19,23,6,40
26.6903,19,23,6,40
26.7048,19,23,6,40
26.7182,19,23,6,41
26.7330,19,23,6,41
26.7471,19,23,6,41
26.7617,18,24,6,41
26.7757,18,24,6,41
26.7905,18,24,6,41
26.8083,19,23,6,40
26.8242,19,23,6,40
26.8463,19,23,6,41
26.8665,19,23,6,41
26.8813,19,23,6,41
26.9028,18,23,6,41
26.9285,18,23,6,41
26.9463,18,24,6,41
26.9637,18,24,6,41
26.9820,18,24,4,40
26.9978,18,24,4,40
27.0143,18,24,4,40
27.0300,18,24,6,41
27.0452,18,24,6,41
27.0602,18,24,6,41
27.0735,19,24,6,41
27.0900,19,24,6,41
27.1049,19,24,6,41
27.1198,19,23,6,41
27.1335,19,23,6,41
27.1502,19,23,6,41
27.1648,19,24,4,40
27.1837,19,24,4,40
27.1975,19,24,4,40
27.2111,19,23,6,41
27.2262,19,23,6,41
27.2399,19,23,6,41
27.2553,18,23,6,41
27.2685,18,23,6,41
27.2852,18,23,6,41
27.2988,19,23,4,40
27.3146,19,23,4,40
27.3282,19,23,4,40
27.3462,18,24,6,41
27.3598,18,24,6,41
27.3762,18,24,6,41
27.3895,19,23,4,40
27.4049,19,23,4,40
27.4195,19,23,6,40
27.4352,19,23,6,40
27.4484,19,23,6,40
27.4640,19,23,6,40
27.4762,18,23,4,40
27.4949,18,23,4,40
27.5083,19,23,4,40
27.5262,19,23,4,40
27.5399,19,23,4,40
27.5550,18,24,4,40
27.5695,18,24,4,40
27.5840,18,24,4,40
27.5990,18,23,6,40
27.6157,18,23,6,40
27.6292,18,23,6,40
27.6447,18,23,6,40
27.6592,18,23,6,40
27.6757,18,23,6,40
27.6893,18,23,6,40
27.7049,18,23,6,40
27.7211,18,23,6,40
27.7341,18,23,6,40
27.7490,18,23,6,40
27.7660,18,23,6,40
27.7837,18,15,2,35
27.7989,18,15,2,35
27.8154,18,15,2,35
27.8340,21,13,2,34
27.8527,21,13,2,34
27.8736,20,14,2,33
27.8887,20,14,2,33
27.9175,21,14,2,33
27.9466,21,14,2,33
27.9673,21,14,2,30
27.9826,21,14,2,30
27.9962,21,14,2,30
28.0117,21,14,2,33
28.0297,21,14,2,33
28.0452,21,14,3,34
28.0603,21,14,3,34
28.0739,21,14,3,34
28.0904,20,13,3,33
28.1117,20,13,3,33
28.1252,20,13,3,33
28.1415,20,13,2,34
28.1576,20,13,2,34
28.1771,21,14,3,34
28.1938,21,14,3,34
28.2107,21,14,3,34
28.2240,20,14,3,34
28.2387,20,14,3,34
28.2524,20,14,3,34
28.2666,21,13,3,34
28.2812,21,13,3,34
28.2962,21,13,3,34
28.3098,20,13,3,33
28.3240,20,13,3,33
28.3388,20,13,3,33
28.3547,20,14,3,31
28.3691,20,14,3,31
28.3853,20,14,3,31
28.4002,20,14,3,34
28.4161,20,14,3,34
28.4299,20,14,3,34
28.4455,20,14,2,34
28.4615,20,14,2,34
28.4775,20,14,2,34
28.4937,20,14,3,34
28.5072,20,14,3,34
28.5237,20,14,3,34
28.5361,20,14,3,34
28.5521,20,14,3,34
28.5661,20,14,3,34
28.5821,21,14,2,33
28.5962,21,14,2,33
28.6121,21,14,2,33
28.6259,20,14,3,34
28.6419,20,14,3,34
28.6589,21,14,2,34
28.6765,21,14,2,34
28.6907,21,14,2,34
28.7048,20,14,2,34
28.7221,20,14,2,34
28.7358,20,14,2,34
28.7482,20,14,2,34
28.7659,20,14,2,33
28.7821,20,14,2,33
28.8009,20,13,3,34
28.8149,20,13,3,34
28.8342,20,13,3,34
28.8487,21,13,2,33
28.8626,21,13,2,33
28.8812,21,13,2,33
28.9123,20,14,3,34
28.9288,21,13,2,33
28.9469,21,13,2,33
28.9608,21,13,2,33
28.9746,20,14,2,34
28.9922,20,14,2,34
29.0094,20,14,2,34
29.0243,20,14,2,34
29.0449,20,14,2,34
29.0615,20,14,2,34
29.0746,20,14,2,30
29.0913,20,14,2,30
29.1057,20,14,3,34
29.1225,20,14,3,34
29.1369,20,14,3,34
29.1522,20,14,2,34
29.1667,20,14,2,34
29.1835,20,14,2,34
29.1973,21,13,3,34
29.2129,21,13,3,34
29.2293,21,13,3,34
29.2453,20,14,3,34
29.2602,20,14,3,34
29.2741,20,14,3,34
29.2905,21,14,2,33
29.3113,21,14,2,33
29.3252,21,14,2,33
29.3413,21,14,2,33
29.3589,21,14,2,33
29.3751,21,14,3,34
29.3890,21,14,3,34
29.4061,21,14,3,34
29.4225,20,13,3,33
29.4364,20,13,3,33
29.4501,20,13,3,33
29.4659,20,14,2,34
29.4792,20,14,2,34
29.4952,20,14,2,34
29.5101,20,14,3,34
29.5251,20,14,3,34
29.5389,20,14,3,34
29.5555,20,14,3,34
29.5690,20,14,3,34
29.5876,20,14,3,34
29.6058,20,13,3,33
29.6225,20,13,3,33
29.6361,20,13,2,34
29.6601,20,13,2,34
29.6737,20,13,2,34
29.6919,21,14,3,34
29.7114,21,14,3,34
29.7268,20,14,3,34
29.7457,20,14,3,34
29.7647,20,14,3,34
29.7817,14,21,11,41
29.7980,14,21,11,41
29.8151,0,36,26,59
29.8301,0,36,26,59
29.8483,0,36,26,59
29.8643,1,35,26,56
29.8801,1,35,26,56
29.9066,0,36,26,59
29.9265,0,36,26,59
29.9448,0,36,26,59
29.9591,1,35,28,58
29.9753,1,35,28,58
29.9955,1,36,28,59
30.0124,1,36,28,59
30.0313,1,36,28,59
30.0458,1,35,28,58
30.0613,1,35,28,58
30.0747,1,35,28,58
30.0913,0,36,28,58
30.1071,0,36,28,58
30.1246,1,35,26,58
30.1382,1,35,26,58
30.1552,1,35,26,58
30.1687,0,36,28,59
30.1863,0,36,28,59
30.1995,0,36,28,59
30.2136,1,35,28,59
30.2270,1,35,28,55
30.2452,1,35,28,55
30.2583,0,34,26,55
30.2735,0,34,26,55
30.2870,0,34,26,55
30.3069,0,36,26,59
30.3198,0,36,26,59
30.3340,0,36,26,59
30.3481,1,36,30,59
30.3649,1,36,30,59
30.3785,1,36,30,59
30.3962,0,36,30,59
30.4108,0,36,30,59
30.4270,0,36,30,59
30.4407,0,36,28,59
30.4547,0,36,28,59
30.4696,0,36,28,59
30.4848,1,36,28,58
30.4984,1,36,28,58
30.5138,1,36,28,58
30.5280,1,36,28,59
30.5453,1,36,28,59
30.5591,1,36,28,59
30.5737,1,35,28,58
30.5891,1,35,28,58
30.6048,1,35,28,58
30.6180,0,36,28,58
30.6355,0,36,28,58
30.6479,0,36,28,58
30.6720,0,36,28,58
30.6919,0,36,28,58
30.7087,1,36,28,59
30.7268,1,36,28,59
30.7423,1,35,26,59
30.7648,1,35,26,59
30.7850,1,35,26,59
30.8032,0,36,28,58
30.8202,0,36,28,58
30.8342,1,36,28,59
30.8501,1,36,28,59
30.8642,1,36,28,59
30.8833,0,36,26,59
30.9056,0,36,26,59
30.9214,0,36,28,58
30.9405,0,36,28,58
30.9634,0,36,28,58
30.9783,1,35,26,58
30.9917,1,35,26,58
31.0142,0,36,28,58
31.0318,0,36,28,58
31.0463,0,36,28,58
31.0650,0,36,28,58
31.0787,0,36,28,58
31.0952,0,36,28,58
31.1088,1,35,26,59
31.1241,1,35,26,59
31.1376,1,35,26,59
31.1544,0,36,28,58
31.1674,0,36,28,58
31.1853,0,36,28,58
31.2000,1,36,28,59
31.2145,1,36,28,59
31.2290,1,36,28,59
31.2445,0,36,26,59
31.2593,0,36,26,59
31.2747,0,36,26,59
31.2884,0,36,26,59
31.3043,0,36,26,59
31.3189,0,36,26,59
31.3322,0,36,26,59
31.3471,0,36,26,59
31.3600,0,36,26,59
31.3756,0,36,28,58
31.3916,0,36,28,58
31.4070,1,35,26,58
31.4245,1,35,26,58
31.4383,1,35,26,58
31.4558,0,36,28,58
31.4708,0,36,28,58
31.4846,0,36,28,58
31.4985,1,35,28,58
31.5135,1,35,28,58
31.5272,1,35,28,58
31.5452,1,35,26,58
31.5607,1,35,26,58
31.5747,1,35,26,58
31.5888,0,36,28,59
31.6057,0,36,28,59
31.6197,0,36,28,59
31.6334,0,36,26,58
31.6489,0,36,26,58
31.6711,0,36,26,58
31.6847,1,35,26,59
31.7019,1,35,26,59
31.7236,1,35,26,59
31.7395,1,35,26,59
31.7560,1,35,26,59
31.7754,3,30,28,56
31.7905,3,30,28,56
31.8073,3,30,28,56
31.8223,15,5,20,40
31.8385,15,5,20,40
31.8556,16,6,21,40
31.8764,16,6,21,40
31.8919,15,5,20,41
31.9130,15,5,20,41
31.9311,15,5,20,41
31.9458,15,5,20,41
31.9643,15,5,20,41
31.9831,15,5,20,41
31.9993,16,6,21,41
32.0160,16,6,21,41
32.0358,15,5,20,40
32.0493,15,5,20,40
32.0656,15,5,20,40
32.0789,16,6,21,40
32.0962,16,6,21,40
32.1116,16,6,21,40
32.1252,16,6,21,41
32.1388,16,6,21,41
32.1532,16,6,21,41
32.1653,15,5,20,40
32.1846,15,5,20,40
32.1991,15,5,20,40
32.2147,15,5,22,40
32.2306,15,5,22,40
32.2452,15,5,22,40
32.2602,16,6,20,40
32.2739,16,6,20,40
32.2913,16,6,20,40
32.3050,15,5,22,41
32.3213,15,5,22,41
32.3351,15,5,22,41
32.3521,16,6,21,40
32.3655,16,6,21,40
32.3849,16,6,21,40
32.3981,16,5,22,40
32.4133,16,5,22,40
32.4285,15,5,20,40
32.4453,15,5,20,40
32.4598,15,5,20,40
32.4735,15,5,20,40
32.4904,15,5,20,40
32.5051,15,5,20,40
32.5190,16,6,21,40
32.5350,16,6,21,40
32.5486,16,6,21,40
32.5662,16,6,23,41
32.5798,16,6,23,41
32.5942,16,6,23,41
32.6122,15,5,20,41
32.6255,15,5,20,41
32.6401,15,5,20,41
32.6549,16,6,21,40
32.6715,16,6,21,40
32.6862,16,6,21,40
32.7041,15,5,22,40
32.7184,15,5,22,40
32.7315,15,5,22,40
32.7486,16,6,23,41
32.7660,16,6,23,41
32.7822,16,6,23,41
32.7986,15,5,20,41
32.8183,15,5,20,41
32.8324,15,6,23,41
32.8472,15,6,23,41
32.8645,15,6,23,41
32.8836,16,6,23,41
32.9033,16,6,23,41
32.9192,16,5,22,40
32.9372,16,5,22,40
32.9547,16,5,22,40
32.9742,16,6,23,41
32.9886,16,6,23,41
33.0096,16,5,20,41
33.0313,16,5,20,41
33.0452,16,5,20,41
33.0622,16,6,21,40
33.0771,16,6,21,40
33.0906,16,6,21,40
33.1058,16,6,23,41
33.1192,16,6,23,41
33.1345,16,6,23,41
33.1480,15,5,20,41
33.1653,15,5,20,41
33.1788,15,5,20,41
33.1948,15,5,22,41
33.2119,15,5,22,41
33.2257,15,5,22,41
33.2414,15,5,20,40
33.2596,15,5,20,40
33.2742,15,5,22,40
33.2890,15,5,22,40
33.3029,15,5,22,40
33.3171,15,5,22,40
33.3316,15,5,22,40
33.3453,15,5,22,40
33.3595,15,5,22,40
33.3738,15,5,20,40
33.3892,15,5,20,40
33.4046,15,5,20,40
33.4178,16,6,23,41
33.4342,16,6,23,41
33.4478,15,5,20,41
33.4667,15,5,20,41
33.4806,15,5,20,41
33.4963,15,5,20,40
33.5089,15,5,20,40
33.5246,15,5,20,40
33.5376,16,6,21,40
33.5543,16,6,21,40
33.5682,16,6,21,40
33.5865,16,5,20,41
33.6003,16,5,20,41
33.6141,16,5,20,41
33.6288,16,5,20,41
33.6453,16,5,20,41
33.6590,16,5,20,41
33.6743,16,5,20,41
33.6878,16,5,20,41
33.7075,16,5,20,41
33.7212,16,6,23,41
33.7370,16,6,23,41
33.7531,16,6,23,41
33.7722,16,6,20,40
33.7916,16,6,20,40
33.8092,11,8,29,44
33.8257,11,8,29,44
33.8392,11,8,29,44
33.8597,11,9,29,43
33.8791,11,9,29,43
33.9036,10,9,30,44
33.9290,10,9,30,44
